frame,event,state,gate_enabled,memory_remaining,ready_count,lost_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_detected,normalized_detected,auto_aim_detected,centered_for_lost,raw_quiet,normalized_quiet,target_lost_candidate
20805,SAMPLE,TARGET_LOCKED,true,0,0,0,150.97723388672,150.97723388672,-47.148315429688,0.047290444374084,false,true,true,true,false,false,false,false
20810,SAMPLE,TARGET_LOCKED,true,0,0,0,156.26379394531,156.26379394531,-19.535470962524,0.019534587860107,false,false,false,false,false,false,false,false
20815,SAMPLE,TARGET_LOCKED,true,0,0,0,159.43743896484,159.43743896484,-2.9416565895081,0.002900242805481,true,false,false,false,true,false,false,false
20820,SAMPLE,TARGET_LOCKED,true,0,0,0,160.62463378906,160.62463378906,3.2663450241089,-0.0032358169555664,true,false,false,false,true,false,false,false
20825,SAMPLE,TARGET_LOCKED,true,0,0,0,161.43630981445,161.43630981445,7.5108122825623,-0.0075020790100098,true,false,false,false,true,false,false,false
20830,SAMPLE,TARGET_LOCKED,true,0,0,0,162.05964660645,162.05964660645,10.770185470581,-0.010761737823486,true,false,false,false,false,false,false,false
20835,SAMPLE,TARGET_LOCKED,true,0,0,0,162.67697143555,162.67697143555,14.00094127655,-0.013973712921143,true,false,false,false,false,false,false,false
20840,SAMPLE,TARGET_LOCKED,true,0,0,0,163.24851989746,163.24851989746,16.99747467041,-0.016993999481201,false,false,false,false,false,false,false,false
20845,SAMPLE,TARGET_LOCKED,true,0,0,0,163.51580810547,163.51580810547,18.404264450073,-0.018383979797363,false,false,false,false,false,false,false,false
20850,SAMPLE,TARGET_LOCKED,true,0,0,0,163.55543518066,163.55543518066,18.619773864746,-0.018623828887939,false,false,false,false,false,false,false,false
20855,SAMPLE,TARGET_LOCKED,true,0,0,0,163.16766357422,163.16766357422,16.597297668457,-0.016562461853027,false,false,false,false,false,false,false,false
20860,SAMPLE,TARGET_LOCKED,true,0,0,0,161.89485168457,161.89485168457,9.9374160766602,-0.011768817901611,true,false,false,false,true,false,false,false
20865,SAMPLE,TARGET_LOCKED,true,0,0,0,161.3828125,161.3828125,7.2543783187866,-0.0071663856506348,true,false,false,false,true,false,false,false
20870,SAMPLE,TARGET_LOCKED,true,0,0,0,160.90548706055,160.90548706055,4.7506613731384,-0.004673957824707,true,false,false,false,true,false,false,false
20875,SAMPLE,TARGET_LOCKED,true,0,0,0,160.75106811523,160.75106811523,3.9403131008148,-0.0039067268371582,true,false,false,false,true,false,false,false
20880,SAMPLE,TARGET_LOCKED,true,0,0,0,160.55163574219,160.55163574219,2.8940896987915,-0.0028042793273926,true,false,false,false,true,false,false,false
20885,SAMPLE,TARGET_LOCKED,true,0,0,0,160.70391845703,160.70391845703,3.6931684017181,-0.0036673545837402,true,false,false,false,true,false,false,false
20890,SAMPLE,TARGET_LOCKED,true,0,0,0,161.05464172363,161.05464172363,5.5333490371704,-0.0054888725280762,true,false,false,false,true,false,false,false
20895,SAMPLE,TARGET_LOCKED,true,0,0,0,161.70303344727,161.70303344727,8.9351387023926,-0.0079336166381836,true,false,false,false,true,false,false,false
20900,SAMPLE,TARGET_LOCKED,true,0,0,0,161.91456604004,161.91456604004,10.044875144958,-0.0099949836730957,true,false,false,false,true,false,false,false
20905,SAMPLE,TARGET_LOCKED,true,0,0,0,162.25769042969,162.25769042969,11.844924926758,-0.011241436004639,true,false,false,false,false,false,false,false
20910,SAMPLE,TARGET_LOCKED,true,0,0,0,162.5065612793,162.5065612793,13.150408744812,-0.012535572052002,true,false,false,false,false,false,false,false
20915,SAMPLE,TARGET_LOCKED,true,0,0,0,162.80529785156,162.80529785156,14.717153549194,-0.014645099639893,true,false,false,false,false,false,false,false
20920,SAMPLE,TARGET_LOCKED,true,0,0,0,163.29490661621,163.29490661621,17.284437179565,-0.017233371734619,false,false,false,false,false,false,false,false
20925,SAMPLE,TARGET_LOCKED,true,0,0,0,163.76026916504,163.76026916504,19.722618103027,-0.019678592681885,false,false,false,false,false,false,false,false
20930,SAMPLE,TARGET_LOCKED,true,0,0,0,164.50570678711,164.50570678711,23.626068115234,-0.023561477661133,false,true,true,true,false,false,false,false
20935,SAMPLE,TARGET_LOCKED,true,0,0,0,165.58868408203,165.58868408203,29.296014785767,-0.029265880584717,false,true,true,true,false,false,false,false
20940,SAMPLE,TARGET_LOCKED,true,0,0,0,166.25218200684,166.25218200684,32.76692199707,-0.032717227935791,false,true,true,true,false,false,false,false
20945,SAMPLE,TARGET_LOCKED,true,0,0,0,166.79455566406,166.79455566406,35.601463317871,-0.035593509674072,false,true,true,true,false,false,false,false
20950,SAMPLE,TARGET_LOCKED,true,0,0,0,166.98001098633,166.98001098633,36.569644927979,-0.036552429199219,false,true,true,true,false,false,false,false
20955,SAMPLE,TARGET_LOCKED,true,0,0,0,167.12298583984,167.12298583984,37.317455291748,-0.037319660186768,false,true,true,true,false,false,false,false
20960,SAMPLE,TARGET_LOCKED,true,0,0,0,167.58555603027,167.58555603027,39.735687255859,-0.039764404296875,false,true,true,true,false,false,false,false
20965,SAMPLE,TARGET_LOCKED,true,0,0,0,167.78103637695,167.78103637695,40.753841400146,-0.040291309356689,false,true,true,true,false,false,false,false
20970,SAMPLE,TARGET_LOCKED,true,0,0,0,168.07373046875,168.07373046875,42.281841278076,-0.04172945022583,false,true,true,true,false,false,false,false
20975,SAMPLE,TARGET_LOCKED,true,0,0,0,168.22595214844,168.22595214844,43.075775146484,-0.04311990737915,false,true,true,true,false,false,false,false
20980,SAMPLE,TARGET_LOCKED,true,0,0,0,168.35899353027,168.35899353027,43.769485473633,-0.043838977813721,false,true,true,true,false,false,false,false
20985,SAMPLE,TARGET_LOCKED,true,0,0,0,168.52368164063,168.52368164063,44.62869644165,-0.044702053070068,false,true,true,true,false,false,false,false
20990,SAMPLE,TARGET_LOCKED,true,0,0,0,168.79063415527,168.79063415527,46.022281646729,-0.04609203338623,false,true,true,true,false,false,false,false
20995,SAMPLE,TARGET_LOCKED,true,0,0,0,168.94702148438,168.94702148438,46.837661743164,-0.0469069480896,false,true,true,true,false,false,false,false
21000,SAMPLE,TARGET_LOCKED,true,0,0,0,169.09346008301,169.09346008301,47.601982116699,-0.04767370223999,false,true,true,true,false,false,false,false
21005,SAMPLE,TARGET_LOCKED,true,0,0,0,169.47459411621,169.47459411621,49.602737426758,-0.049639225006104,false,true,true,true,false,false,false,false
21010,SAMPLE,TARGET_LOCKED,true,0,0,0,169.47859191895,169.47859191895,49.635589599609,-0.049687385559082,false,true,true,true,false,false,false,false
21015,SAMPLE,TARGET_LOCKED,true,0,0,0,168.55987548828,168.55987548828,44.858737945557,-0.044845581054688,false,true,true,true,false,false,false,false
21020,SAMPLE,TARGET_LOCKED,true,0,0,0,167.53923034668,167.53923034668,39.533382415771,-0.039524555206299,false,true,true,true,false,false,false,false
21025,SAMPLE,TARGET_LOCKED,true,0,0,0,167.08349609375,167.08349609375,37.151653289795,-0.03712797164917,false,true,true,true,false,false,false,false
21030,SAMPLE,TARGET_LOCKED,true,0,0,0,167.05773925781,167.05773925781,37.01781463623,-0.036983966827393,false,true,true,true,false,false,false,false
21035,SAMPLE,TARGET_LOCKED,true,0,0,0,167.146484375,167.146484375,37.482723236084,-0.037463188171387,false,true,true,true,false,false,false,false
21040,SAMPLE,TARGET_LOCKED,true,0,0,0,167.35420227051,167.35420227051,38.570529937744,-0.038517951965332,false,true,true,true,false,false,false,false
21045,SAMPLE,TARGET_LOCKED,true,0,0,0,167.52738952637,167.52738952637,39.477245330811,-0.0394287109375,false,true,true,true,false,false,false,false
21050,SAMPLE,TARGET_LOCKED,true,0,0,0,167.90940856934,167.90940856934,41.477100372314,-0.041441917419434,false,true,true,true,false,false,false,false
21055,SAMPLE,TARGET_LOCKED,true,0,0,0,168.21655273438,168.21655273438,43.084625244141,-0.04307222366333,false,true,true,true,false,false,false,false
21060,SAMPLE,TARGET_LOCKED,true,0,0,0,167.85203552246,167.85203552246,41.176391601563,-0.041154384613037,false,true,true,true,false,false,false,false
21065,SAMPLE,TARGET_LOCKED,true,0,0,0,167.4359588623,167.4359588623,38.997470855713,-0.038949489593506,false,true,true,true,false,false,false,false
21070,SAMPLE,TARGET_LOCKED,true,0,0,0,167.29876708984,167.29876708984,38.278804779053,-0.038230419158936,false,true,true,true,false,false,false,false
21075,SAMPLE,TARGET_LOCKED,true,0,0,0,167.14794921875,167.14794921875,37.488849639893,-0.037463188171387,false,true,true,true,false,false,false,false
21080,SAMPLE,TARGET_LOCKED,true,0,0,0,167.05961608887,167.05961608887,37.026191711426,-0.036983966827393,false,true,true,true,false,false,false,false
21085,SAMPLE,TARGET_LOCKED,true,0,0,0,167.01411437988,167.01411437988,36.787857055664,-0.036744117736816,false,true,true,true,false,false,false,false
21090,SAMPLE,TARGET_LOCKED,true,0,0,0,167.01777648926,167.01777648926,36.807029724121,-0.036792278289795,false,true,true,true,false,false,false,false
21095,SAMPLE,TARGET_LOCKED,true,0,0,0,167.03834533691,167.03834533691,36.914745330811,-0.036888122558594,false,true,true,true,false,false,false,false
21100,SAMPLE,TARGET_LOCKED,true,0,0,0,167.07431030273,167.07431030273,37.103099822998,-0.037079811096191,false,true,true,true,false,false,false,false
21105,SAMPLE,TARGET_LOCKED,true,0,0,0,166.95524597168,166.95524597168,36.479316711426,-0.03645658493042,false,true,true,true,false,false,false,false
21110,SAMPLE,TARGET_LOCKED,true,0,0,0,166.74569702148,166.74569702148,35.380840301514,-0.035354137420654,false,true,true,true,false,false,false,false
21115,SAMPLE,TARGET_LOCKED,true,0,0,0,166.50131225586,166.50131225586,34.099250793457,-0.034059524536133,false,true,true,true,false,false,false,false
21120,SAMPLE,TARGET_LOCKED,true,0,0,0,166.56127929688,166.56127929688,34.410972595215,-0.034347057342529,false,true,true,true,false,false,false,false
21125,SAMPLE,TARGET_LOCKED,true,0,0,0,166.61801147461,166.61801147461,34.703807830811,-0.034682750701904,false,true,true,true,false,false,false,false
21130,SAMPLE,TARGET_LOCKED,true,0,0,0,166.74978637695,166.74978637695,35.384086608887,-0.035354137420654,false,true,true,true,false,false,false,false
21135,SAMPLE,TARGET_LOCKED,true,0,0,0,167.0143737793,167.0143737793,36.754219055176,-0.036744117736816,false,true,true,true,false,false,false,false
21140,SAMPLE,TARGET_LOCKED,true,0,0,0,167.07136535645,167.07136535645,37.013782501221,-0.037031650543213,false,true,true,true,false,false,false,false
21145,SAMPLE,TARGET_LOCKED,true,0,0,0,166.97790527344,166.97790527344,36.494045257568,-0.036552429199219,false,true,true,true,false,false,false,false
21150,SAMPLE,TARGET_LOCKED,true,0,0,0,166.96832275391,166.96832275391,36.387294769287,-0.03650426864624,false,true,true,true,false,false,false,false
21155,SAMPLE,TARGET_LOCKED,true,0,0,0,167.35787963867,167.35787963867,38.391212463379,-0.038566112518311,false,true,true,true,false,false,false,false
21160,SAMPLE,TARGET_LOCKED,true,0,0,0,169.22329711914,169.22329711914,48.086597442627,-0.04834508895874,false,true,true,true,false,false,false,false
21165,SAMPLE,TARGET_LOCKED,true,0,0,0,173.53285217285,173.53285217285,70.467819213867,-0.070875644683838,false,true,true,true,false,false,false,false
21170,SAMPLE,TARGET_LOCKED,true,0,0,0,179.04876708984,179.04876708984,98.974182128906,-0.099590301513672,false,true,true,true,false,false,false,false
21175,SAMPLE,TARGET_LOCKED,true,0,0,0,185.67811584473,185.67811584473,132.8938293457,-0.13391351699829,false,true,true,true,false,false,false,false
21180,SAMPLE,TARGET_LOCKED,true,0,0,0,190.44255065918,190.44255065918,156.97994995117,-0.15836191177368,false,true,true,true,false,false,false,false
21185,SAMPLE,TARGET_LOCKED,true,0,0,0,194.23641967773,194.23641967773,175.96281433105,-0.17777681350708,false,true,true,true,false,false,false,false
21190,SAMPLE,TARGET_LOCKED,true,0,0,0,198.99841308594,198.99841308594,199.52359008789,-0.20184135437012,false,true,true,true,false,false,false,false
21195,SAMPLE,TARGET_LOCKED,true,0,0,0,203.9688873291,203.9688873291,223.7532043457,-0.2267689704895,false,true,true,true,false,false,false,false
21200,SAMPLE,TARGET_LOCKED,true,0,0,0,209.78100585938,209.78100585938,251.54817199707,-0.25553178787231,false,true,true,true,false,false,false,false
21205,SAMPLE,TARGET_LOCKED,true,0,0,0,214.77621459961,214.77621459961,274.93655395508,-0.27993154525757,false,true,true,true,false,false,false,false
21210,SAMPLE,TARGET_LOCKED,true,0,0,0,218.64886474609,218.64886474609,292.73770141602,-0.29857969284058,false,true,true,true,false,false,false,false
21215,SAMPLE,TARGET_LOCKED,true,0,0,0,183.7274017334,183.7274017334,123.47261047363,-0.12384700775146,false,true,true,true,false,false,false,false
21220,SAMPLE,TARGET_LOCKED,true,0,0,0,171.16201782227,171.16201782227,58.473514556885,-0.079025268554688,false,true,true,true,false,false,false,false
21225,SAMPLE,TARGET_LOCKED,true,0,0,0,165.25091552734,165.25091552734,27.548480987549,-0.043263912200928,false,true,true,true,false,false,false,false
21230,SAMPLE,TARGET_LOCKED,true,0,0,0,162.47016906738,162.47016906738,12.963808059692,-0.012871265411377,true,false,false,false,false,false,false,false
21235,SAMPLE,TARGET_LOCKED,true,0,0,0,161.16203308105,161.16203308105,6.0989646911621,-0.0060162544250488,true,false,false,false,true,false,false,false
21240,SAMPLE,TARGET_LOCKED,true,0,0,0,160.54664611816,160.54664611816,2.8691349029541,-0.0028042793273926,true,false,false,false,true,false,false,false
21245,SAMPLE,TARGET_LOCKED,true,0,0,1,160.29902648926,160.29902648926,1.5694799423218,-0.0015101432800293,true,false,false,false,true,true,true,true
21250,SAMPLE,TARGET_LOCKED,true,0,0,6,160.16357421875,160.16357421875,0.85854160785675,-0.00079107284545898,true,false,false,false,true,true,true,true
21255,SAMPLE,TARGET_LOCKED,true,0,0,11,160.07695007324,160.07695007324,0.40388306975365,-0.00035953521728516,true,false,false,false,true,true,true,true
21260,SAMPLE,TARGET_LOCKED,true,0,0,16,160.03619384766,160.03619384766,0.18996840715408,-0.00011968612670898,true,false,false,false,true,true,true,true
21265,SAMPLE,TARGET_LOCKED,true,0,0,21,160.01702880859,160.01702880859,0.08937805891037,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21270,SAMPLE,TARGET_LOCKED,true,0,0,26,160.00930786133,160.00930786133,0.048853598535061,2.3961067199707e-05,true,false,false,false,true,true,true,true
21275,SAMPLE,TARGET_LOCKED,true,0,0,31,160.00437927246,160.00437927246,0.022985218092799,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21280,SAMPLE,TARGET_LOCKED,true,0,0,36,160.00177001953,160.00177001953,0.009290193207562,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21285,SAMPLE,TARGET_LOCKED,true,0,0,41,160.0008392334,160.0008392334,0.0044048326089978,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21290,SAMPLE,TARGET_LOCKED,true,0,0,46,160.00045776367,160.00045776367,0.0024026359897107,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21294,TARGET_LOST,TARGET_LOST,true,0,0,50,160.00021362305,160.00021362305,0.0011212300742045,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21295,SAMPLE,IDLE,true,0,0,0,160.00021362305,160.00021362305,0.0011212300742045,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21300,SAMPLE,IDLE,true,0,0,0,160.00010681152,160.00010681152,0.00056061503710225,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21305,SAMPLE,IDLE,true,0,0,0,160.00006103516,160.00006103516,0.00032035144977272,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21310,SAMPLE,IDLE,true,0,0,0,160.00003051758,160.00003051758,0.00016017572488636,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21315,SAMPLE,IDLE,true,0,0,0,160.00001525879,160.00001525879,8.0087862443179e-05,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21320,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21325,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21330,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21335,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21340,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21345,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21350,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21355,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21360,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21365,SAMPLE,IDLE,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false,true,true,true,true
21367,ACQUIRED,TRACKING,true,45,0,0,172.49920654297,172.49920654297,65.463096618652,-0.06545877456665,false,true,true,true,false,false,false,false
21370,SAMPLE,TRACKING,true,45,0,0,181.74360656738,181.74360656738,113.38831329346,-0.11358833312988,false,true,true,true,false,false,false,false
21375,SAMPLE,TRACKING,true,45,0,0,186.24012756348,186.24012756348,136.43692016602,-0.13683795928955,false,true,true,true,false,false,false,false
21380,SAMPLE,TRACKING,true,45,0,0,190.04560852051,190.04560852051,155.77308654785,-0.15131521224976,false,true,true,true,false,false,false,false
21385,SAMPLE,TRACKING,true,45,0,0,190.82566833496,190.82566833496,159.71408081055,-0.16037511825562,false,true,true,true,false,false,false,false
21390,SAMPLE,TRACKING,true,45,0,0,191.45486450195,191.45486450195,162.88572692871,-0.16358709335327,false,true,true,true,false,false,false,false
21395,SAMPLE,TRACKING,true,45,0,0,191.76342773438,191.76342773438,164.43838500977,-0.16516923904419,false,true,true,true,false,false,false,false
21400,SAMPLE,TRACKING,true,45,0,0,192.14952087402,192.14952087402,166.37953186035,-0.1671347618103,false,true,true,true,false,false,false,false
21405,SAMPLE,TRACKING,true,45,0,0,192.71180725098,192.71180725098,169.20162963867,-0.17001104354858,false,true,true,true,false,false,false,false
21410,SAMPLE,TRACKING,true,45,0,0,193.00416564941,193.00416564941,170.66450500488,-0.17149686813354,false,true,true,true,false,false,false,false
21415,SAMPLE,TRACKING,true,45,0,0,193.0224609375,193.0224609375,170.75927734375,-0.17159271240234,false,true,true,true,false,false,false,false
21420,SAMPLE,TRACKING,true,45,0,0,193.0015411377,193.0015411377,170.66598510742,-0.17149686813354,false,true,true,true,false,false,false,false
21425,SAMPLE,TRACKING,true,45,0,0,193.28329467773,193.28329467773,172.08590698242,-0.17288732528687,false,true,true,true,false,false,false,false
21430,SAMPLE,TRACKING,true,45,0,0,193.11288452148,193.11288452148,171.2279510498,-0.17202425003052,false,true,true,true,false,false,false,false
21435,SAMPLE,TRACKING,true,45,0,0,192.59748840332,192.59748840332,168.63334655762,-0.16938781738281,false,true,true,true,false,false,false,false
21440,SAMPLE,TRACKING,true,45,0,0,192.32627868652,192.32627868652,167.26710510254,-0.16804552078247,false,true,true,true,false,false,false,false
21445,SAMPLE,TRACKING,true,45,0,0,191.95257568359,191.95257568359,165.38496398926,-0.16612768173218,false,true,true,true,false,false,false,false
21450,SAMPLE,TRACKING,true,45,0,0,191.671875,191.671875,163.97215270996,-0.16468954086304,false,true,true,true,false,false,false,false
21455,SAMPLE,TRACKING,true,45,0,0,191.5212097168,191.5212097168,163.21415710449,-0.16392278671265,false,true,true,true,false,false,false,false
21460,SAMPLE,TRACKING,true,45,0,0,191.4220123291,191.4220123291,162.71546936035,-0.16339540481567,false,true,true,true,false,false,false,false
21465,SAMPLE,TRACKING,true,45,0,0,191.47319030762,191.47319030762,162.97138977051,-0.16368293762207,false,true,true,true,false,false,false,false
21470,SAMPLE,TRACKING,true,45,0,0,191.92245483398,191.92245483398,165.23324584961,-0.16598415374756,false,true,true,true,false,false,false,false
21475,SAMPLE,TRACKING,true,45,0,0,192.74699401855,192.74699401855,169.38133239746,-0.1701545715332,false,true,true,true,false,false,false,false
21480,SAMPLE,TRACKING,true,45,0,0,194.19149780273,194.19149780273,176.62495422363,-0.1775369644165,false,true,true,true,false,false,false,false
21485,SAMPLE,TRACKING,true,45,0,0,196.40866088867,196.40866088867,187.68737792969,-0.18875455856323,false,true,true,true,false,false,false,false
21490,SAMPLE,TRACKING,true,45,0,0,198.01997375488,198.01997375488,195.68589782715,-0.19690370559692,false,true,true,true,false,false,false,false
21495,SAMPLE,TRACKING,true,45,0,0,198.99543762207,198.99543762207,200.50839233398,-0.20184135437012,false,true,true,true,false,false,false,false
21500,SAMPLE,TRACKING,true,45,0,0,199.60321044922,199.60321044922,203.50425720215,-0.20486116409302,false,true,true,true,false,false,false,false
21505,SAMPLE,TRACKING,true,45,0,0,200.4722442627,200.4722442627,207.78024291992,-0.2092719078064,false,true,true,true,false,false,false,false
21510,SAMPLE,TRACKING,true,45,0,0,202.07450866699,202.07450866699,215.63403320313,-0.21727705001831,false,true,true,true,false,false,false,false
21515,SAMPLE,TRACKING,true,45,0,0,204.49745178223,204.49745178223,227.42854309082,-0.22940540313721,false,true,true,true,false,false,false,false
21520,SAMPLE,TRACKING,true,45,0,0,208.53182983398,208.53182983398,246.8427734375,-0.2493953704834,false,true,true,true,false,false,false,false
21525,SAMPLE,TRACKING,true,45,0,0,211.46258544922,211.46258544922,260.76324462891,-0.2637767791748,false,true,true,true,false,false,false,false
21530,SAMPLE,TRACKING,true,45,0,0,214.76832580566,214.76832580566,276.26388549805,-0.27988386154175,false,true,true,true,false,false,false,false
21535,SAMPLE,TRACKING,true,45,0,0,218.44203186035,218.44203186035,293.22601318359,-0.29757261276245,false,true,true,true,false,false,false,false
21540,SAMPLE,TRACKING,true,45,0,0,221.26251220703,221.26251220703,306.05535888672,-0.30481147766113,false,true,true,true,false,false,false,false
21545,SAMPLE,TRACKING,true,45,0,0,222.69236755371,222.69236755371,312.48989868164,-0.31780242919922,false,true,true,true,false,false,false,false
21550,SAMPLE,TRACKING,true,45,0,0,223.80651855469,223.80651855469,317.4697265625,-0.32312345504761,false,true,true,true,false,false,false,false
21555,SAMPLE,TRACKING,true,45,0,0,224.68933105469,224.68933105469,321.39434814453,-0.32729434967041,false,true,true,true,false,false,false,false
21560,SAMPLE,TRACKING,true,45,0,0,225.40377807617,225.40377807617,324.55676269531,-0.33064985275269,false,true,true,true,false,false,false,false
21565,SAMPLE,TRACKING,true,45,0,0,226.04252624512,226.04252624512,327.37414550781,-0.33362197875977,false,true,true,true,false,false,false,false
21570,SAMPLE,TRACKING,true,45,0,0,226.31912231445,226.31912231445,328.58840942383,-0.33491611480713,false,true,true,true,false,false,false,false
21575,SAMPLE,TRACKING,true,45,0,0,226.57363891602,226.57363891602,329.69274902344,-0.33611440658569,false,true,true,true,false,false,false,false
21580,SAMPLE,TRACKING,true,45,0,0,227.20953369141,227.20953369141,332.48873901367,-0.33913469314575,false,true,true,true,false,false,false,false
21585,SAMPLE,TRACKING,true,45,0,0,227.6897277832,227.6897277832,334.59884643555,-0.34134006500244,false,true,true,true,false,false,false,false
21590,SAMPLE,TRACKING,true,45,0,0,228.03536987305,228.03536987305,336.11187744141,-0.34296989440918,false,true,true,true,false,false,false,false
21595,SAMPLE,TRACKING,true,45,0,0,228.20989990234,228.20989990234,336.87329101563,-0.34378480911255,false,true,true,true,false,false,false,false
21600,SAMPLE,TRACKING,true,45,0,0,228.22192382813,228.22192382813,336.94097900391,-0.34383249282837,false,true,true,true,false,false,false,false
21605,SAMPLE,TRACKING,true,45,0,0,228.54162597656,228.54162597656,338.34289550781,-0.34531879425049,false,true,true,true,false,false,false,false
21610,SAMPLE,TRACKING,true,45,0,0,228.63041687012,228.63041687012,338.72491455078,-0.34570217132568,false,true,true,true,false,false,false,false
21615,SAMPLE,TRACKING,true,45,0,0,228.79312133789,228.79312133789,339.42910766602,-0.34651708602905,false,true,true,true,false,false,false,false
21620,SAMPLE,TRACKING,true,45,0,0,228.98010253906,228.98010253906,340.24114990234,-0.34733200073242,false,true,true,true,false,false,false,false
21625,SAMPLE,TRACKING,true,45,0,0,229.09494018555,229.09494018555,340.73767089844,-0.34790754318237,false,true,true,true,false,false,false,false
21630,SAMPLE,TRACKING,true,45,0,0,229.20822143555,229.20822143555,341.22720336914,-0.34838676452637,false,true,true,true,false,false,false,false
21635,SAMPLE,TRACKING,true,45,0,0,229.49731445313,229.49731445313,342.4821472168,-0.34972906112671,false,true,true,true,false,false,false,false
21640,SAMPLE,TRACKING,true,45,0,0,229.72863769531,229.72863769531,343.48251342773,-0.35078382492065,false,true,true,true,false,false,false,false
21645,SAMPLE,TRACKING,true,45,0,0,229.82876586914,229.82876586914,343.91464233398,-0.35126304626465,false,true,true,true,false,false,false,false
21650,SAMPLE,TRACKING,true,45,0,0,230.08728027344,230.08728027344,345.03726196289,-0.35246133804321,false,true,true,true,false,false,false,false
21655,SAMPLE,TRACKING,true,45,0,0,229.52296447754,229.52296447754,342.64270019531,-0.35193395614624,false,true,true,true,false,false,false,false
21660,SAMPLE,TRACKING,true,45,0,0,228.14447021484,228.14447021484,336.70922851563,-0.34349727630615,false,true,true,true,false,false,false,false
21665,SAMPLE,TRACKING,true,45,0,0,227.24282836914,227.24282836914,332.79382324219,-0.33927869796753,false,true,true,true,false,false,false,false
21670,SAMPLE,TRACKING,true,45,0,0,196.78237915039,196.78237915039,189.55358886719,-0.19067192077637,false,true,true,true,false,false,false,false
21675,SAMPLE,TRACKING,true,45,0,0,174.88095092773,174.88095092773,77.867324829102,-0.10519933700562,false,true,true,true,false,false,false,false
21680,SAMPLE,TRACKING,true,45,0,0,168.13999938965,168.13999938965,42.68493270874,-0.042640686035156,false,true,true,true,false,false,false,false
21685,SAMPLE,TRACKING,true,45,0,0,164.45265197754,164.45265197754,23.363973617554,-0.023321628570557,false,true,true,true,false,false,false,false
21690,AUTO_SHOT,FIRED,true,41,2,0,162.43563842773,162.43563842773,12.782739639282,-0.0127272605896,true,false,false,false,false,false,false,false
21690,SAMPLE,FIRED,true,41,2,0,162.43563842773,162.43563842773,12.782739639282,-0.0127272605896,true,false,false,false,false,false,false,false
21695,SAMPLE,TARGET_LOCKED,true,0,0,0,160.98538208008,160.98538208008,5.171844959259,-0.0051054954528809,true,false,false,false,true,false,false,false
21700,SAMPLE,TARGET_LOCKED,true,0,0,0,160.53901672363,160.53901672363,2.8290927410126,-0.0027565956115723,true,false,false,false,true,false,false,false
21705,SAMPLE,TARGET_LOCKED,true,0,0,2,160.29484558105,160.29484558105,1.5475360155106,-0.0014619827270508,true,false,false,false,true,true,true,true
21710,SAMPLE,TARGET_LOCKED,true,0,0,7,160.1192779541,160.1192779541,0.62604677677155,-0.00055122375488281,true,false,false,false,true,true,true,true
21715,SAMPLE,TARGET_LOCKED,true,0,0,12,160.06524658203,160.06524658203,0.34245571494102,-0.00031137466430664,true,false,false,false,true,true,true,true
21720,SAMPLE,TARGET_LOCKED,true,0,0,17,160.03569030762,160.03569030762,0.18732550740242,-0.00011968612670898,true,false,false,false,true,true,true,true
21725,SAMPLE,TARGET_LOCKED,true,0,0,22,160.01953125,160.01953125,0.10251246392727,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21730,SAMPLE,TARGET_LOCKED,true,0,0,27,160.00790405273,160.00790405273,0.041485514491796,2.3961067199707e-05,true,false,false,false,true,true,true,true
21735,SAMPLE,TARGET_LOCKED,true,0,0,32,160.0043182373,160.0043182373,0.022664865478873,-2.3841857910156e-05,true,false,false,false,true,true,true,true
21740,SAMPLE,TARGET_LOCKED,true,0,0,37,160.0023651123,160.0023651123,0.012413619086146,-2.3841857910156e-05,true,false,false,false,true,true,true,true
