rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
953,0x00286E20,Z_CANDIDATE,0.002181270159781,-0.0068583320826292,-0.0026967041194439,-0.016203172504902,-0.0038563897833228,0.0041616279631853,0.0093448404222727,0.0030019422993064
954,0x00286E28,Z_CANDIDATE,0.002120228484273,-0.0067362617701292,-0.0027577402070165,-0.015714883804321,-0.0038563897833228,0.0039785215631127,0.0089786220341921,0.0028798719868064
955,0x002D9788,X_CANDIDATE,0.001678466796875,0.70709228515625,1.0594482421875,0.35641479492188,0.70709228515625,0.35235595703125,0.35067749023438,0.0
956,0x000D36C8,ROTATION_CANDIDATE,0.001651999540627,-0.007560383528471,-0.0068172314204276,-0.0055720745585859,-0.0031769229099154,0.00074315210804343,0.0019883089698851,0.0043834606185555
957,0x000D36D4,ROTATION_CANDIDATE,0.0016212125774473,0.0075293076224625,0.0066645424813032,0.0063619827851653,0.0038760050665587,0.0008647651411593,0.0011673248372972,0.0036533025559038
958,0x00079964,X_CANDIDATE,0.0015112832188606,0.047113604843616,0.044297330081463,0.046732943505049,0.046189274638891,0.0028162747621536,0.00038066133856773,0.00092433020472527
959,0x00286E2C,Z_CANDIDATE,0.0015098489820957,-0.0067362617701292,-0.0021473681554198,-0.015714876353741,-0.0038563897833228,0.0045888936147094,0.0089786145836115,0.0028798719868064
960,0x000D394C,Z_CANDIDATE,0.0014866422861814,0.0086935041472316,-0.01191373821348,-0.033561132848263,0.028854256495833,0.020607242360711,0.042254636995494,0.020160752348602
961,0x000D3468,X_CANDIDATE,0.0014185774489306,-0.0055854488164186,-0.00046702410327271,-0.0043477425351739,-0.0031233078334481,0.0051184247131459,0.0012377062812448,0.0024621409829706
962,0x000D3474,X_CANDIDATE,0.0012811516353395,-0.001499563222751,0.0024949894286692,-0.0025273317005485,0.00018606931553222,0.0039945526514202,0.0010277684777975,0.0016856325382832
963,0x000F8AB0,X_CANDIDATE,0.0012218491174281,-0.0015187179669738,0.0025205826386809,-0.0026314663700759,0.00018598511815071,0.0040393006056547,0.0011127484031022,0.0017047030851245
964,0x000F8AE4,X_CANDIDATE,0.0012218491174281,-0.0015187179669738,0.0025205826386809,-0.0026314663700759,0.00018598511815071,0.0040393006056547,0.0011127484031022,0.0017047030851245
965,0x001052B8,Z_CANDIDATE,0.0012137368321419,0.071538023650646,0.071874521672726,0.069635927677155,0.071889884769917,0.00033649802207947,0.0019020959734917,0.00035186111927032
966,0x00105304,Z_CANDIDATE,0.0012137368321419,0.071538023650646,0.071874521672726,0.069635927677155,0.071889884769917,0.00033649802207947,0.0019020959734917,0.00035186111927032
967,0x001052B0,X_CANDIDATE,0.0011324537917972,-0.001446763984859,0.0025018476881087,-0.0026235529221594,0.00019260495901108,0.0039486116729677,0.0011767889373004,0.0016393689438701
968,0x001052E4,X_CANDIDATE,0.0011324537917972,-0.001446763984859,0.0025018476881087,-0.0026235529221594,0.00019260495901108,0.0039486116729677,0.0011767889373004,0.0016393689438701
969,0x000D3C50,Z_CANDIDATE,0.0011020060628653,-0.02056791074574,-0.021468415856361,0.01092863548547,0.0089261243119836,0.00090050511062145,0.03149654623121,0.029494035057724
970,0x000D3328,ROTATION_CANDIDATE,0.00099945068359375,60.275608062744,60.275547027588,60.27173614502,60.27067565918,6.103515625e-05,0.0038719177246094,0.0049324035644531
971,0x000D34DC,Z_CANDIDATE,0.00093368708621711,0.0011214852565899,0.0028824401088059,-0.0015731566818431,0.0011214852565899,0.0017609548522159,0.0026946419384331,0.0
972,0x000D347C,X_CANDIDATE,0.000760804687161,-0.003432511119172,-0.00089710293104872,-0.002766112331301,-0.0023243064060807,0.0025354081881233,0.000666398787871,0.0011082047130913
973,0x00286E30,Z_CANDIDATE,0.0007574325427413,-0.0066141895949841,-0.0013178139925003,-0.01542579755187,-0.0038563897833228,0.0052963756024837,0.0088116079568863,0.0027577998116612
974,0x000D36F4,Z_CANDIDATE,0.00070362095721066,-0.00087061349768192,-0.0016651999903843,-0.0024938292335719,-0.00074560521170497,0.00079458649270236,0.00162321573589,0.00012500828597695
975,0x00079954,Z_CANDIDATE,0.0006682276725769,-0.82803666591644,-0.8278671503067,-0.82915848493576,-0.82775259017944,0.00016951560974121,0.0011218190193176,0.00028407573699951
976,0x000D346C,Z_CANDIDATE,0.00055327637528535,-0.0015529979718849,-0.0021174186840653,0.00021368810848799,-0.002201986964792,0.00056442071218044,0.0017666860803729,0.00064898899290711
977,0x003B2B1C,Z_CANDIDATE,0.00054501742124557,0.021536905318499,0.021686069667339,0.020829517394304,0.021523699164391,0.00014916434884071,0.00070738792419434,1.3206154108047e-05
978,0x00079944,Z_CANDIDATE,0.00052887201309204,0.89957463741302,0.89970362186432,0.89869385957718,0.89979755878448,0.00012898445129395,0.00088077783584595,0.00022292137145996
979,0x00204CF4,ROTATION_CANDIDATE,0.00052738189697266,0.30337333679199,0.30337333679199,0.30337333679199,0.30390071868896,0.0,0.0,0.00052738189697266
980,0x00204D00,ROTATION_CANDIDATE,0.00052738189697266,0.30337333679199,0.30337333679199,0.30337333679199,0.30390071868896,0.0,0.0,0.00052738189697266
981,0x00204D10,ROTATION_CANDIDATE,0.00052738189697266,0.30337333679199,0.30337333679199,0.30337333679199,0.30390071868896,0.0,0.0,0.00052738189697266
982,0x000D3A20,X_CANDIDATE,0.00050568580627441,-0.99980026483536,-0.99894994497299,-0.99987059831619,-0.9995259642601,0.00085031986236572,7.0333480834961e-05,0.00027430057525635
983,0x000D8D40,Z_CANDIDATE,0.00048856443027034,0.0,0.0,-0.00048856443027034,0.0,0.0,0.00048856443027034,0.0
984,0x000D8D38,Z_CANDIDATE,0.00048837077338248,0.0,0.0,-0.00048837077338248,0.0,0.0,0.00048837077338248,0.0
985,0x000EA538,Z_CANDIDATE,0.00048837077338248,0.0,0.0,-0.00048837077338248,0.0,0.0,0.00048837077338248,0.0
986,0x000D3424,Z_CANDIDATE,0.0004616379737854,-0.071305498480797,-0.071874521672726,-0.069535367190838,-0.072044968605042,0.00056902319192886,0.001770131289959,0.00073947012424469
987,0x000F8AB8,Z_CANDIDATE,0.00042248517274857,0.071305498480797,0.071913674473763,0.069535374641418,0.072044961154461,0.0006081759929657,0.0017701238393784,0.00073946267366409
988,0x000F8B04,Z_CANDIDATE,0.00042248517274857,0.071305498480797,0.071913674473763,0.069535374641418,0.072044961154461,0.0006081759929657,0.0017701238393784,0.00073946267366409
989,0x000D6560,ROTATION_CANDIDATE,0.00036649747926276,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,-0.00012208191037644,0.0,0.0,0.00036649747926276
990,0x000D8738,Z_CANDIDATE,0.00036649747926276,-0.00012208191037644,-0.00012208191037644,-0.0004885793896392,-0.00012208191037644,0.0,0.00036649747926276,0.0
991,0x000E7D60,ROTATION_CANDIDATE,0.00036649747926276,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,-0.00012208191037644,0.0,0.0,0.00036649747926276
992,0x000E9F38,Z_CANDIDATE,0.00036649747926276,-0.00012208191037644,-0.00012208191037644,-0.0004885793896392,-0.00012208191037644,0.0,0.00036649747926276,0.0
993,0x000D6588,ROTATION_CANDIDATE,0.00036648251989391,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048856443027034,0.0,0.0,0.00036648251989391
994,0x000E7D88,ROTATION_CANDIDATE,0.00036648251989391,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048856443027034,0.0,0.0,0.00036648251989391
995,0x000E8310,ROTATION_CANDIDATE,0.00036648251989391,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048856443027034,0.0,0.0,0.00036648251989391
996,0x000E7EC8,X_CANDIDATE,0.0003664080722956,-0.0078153666108847,-0.00012208191037644,-0.0078153666108847,-0.00048848998267204,0.0076932847005082,0.0,0.0073268766282126
997,0x000E9280,ROTATION_CANDIDATE,0.0003664080722956,-0.0004885793896392,-0.00048848998267204,-0.0004885793896392,-0.00012208191037644,8.9406967163086e-08,0.0,0.00036649747926276
998,0x000D87F8,Z_CANDIDATE,0.00036637826997321,-0.00048846018034965,-0.00048846018034965,-0.00012208191037644,-0.00048846018034965,0.0,0.00036637826997321,0.0
999,0x000E7F20,X_CANDIDATE,0.00036637826997321,-0.0078172739595175,-0.00012208191037644,-0.0078172739595175,-0.00048846018034965,0.007695192049141,0.0,0.0073288137791678
1000,0x000E9FF8,Z_CANDIDATE,0.00036637826997321,-0.00048846018034965,-0.00048846018034965,-0.00012208191037644,-0.00048846018034965,0.0,0.00036637826997321,0.0
1001,0x000D8040,ROTATION_CANDIDATE,0.00036628886300605,-0.0004885793896392,-0.00048837077338248,-0.0004885793896392,-0.00012208191037644,2.0861625671387e-07,0.0,0.00036649747926276
1002,0x000E76E0,ROTATION_CANDIDATE,0.00036628886300605,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,-0.00048837077338248,0.0,0.0,0.00036628886300605
1003,0x000E9840,ROTATION_CANDIDATE,0.00036628886300605,-0.0004885793896392,-0.00048837077338248,-0.0004885793896392,-0.00012208191037644,2.0861625671387e-07,0.0,0.00036649747926276
1004,0x000D336C,ROTATION_CANDIDATE,0.0003509521484375,60.312156677246,60.312110900879,60.31063079834,60.310234069824,4.57763671875e-05,0.00152587890625,0.001922607421875
1005,0x000D3F20,ROTATION_CANDIDATE,0.00031118839979172,0.099999867379665,0.10000006854534,0.10156856477261,0.10187995433807,2.0116567611694e-07,0.0015686973929405,0.0018800869584084
1006,0x000D3700,Z_CANDIDATE,0.00030959286959842,0.00095787836471573,0.00252560316585,0.0037575305905193,0.0018802129197866,0.0015677248011343,0.0027996522258036,0.00092233455507085
1007,0x002870B8,Z_CANDIDATE,0.00029755802825093,-0.00071993819437921,-0.00030655891168863,-0.0017145532183349,-0.00043626048136503,0.00041337928269058,0.0009946150239557,0.00028367771301419
1008,0x000D3FDC,Z_CANDIDATE,0.00029639154672623,0.083333246409893,0.08333345502615,0.085566878318787,0.085270278155804,2.0861625671387e-07,0.0022336319088936,0.0019370317459106
1009,0x0006D24C,ROTATION_CANDIDATE,0.0002899169921875,60.312156677246,60.312110900879,60.310844421387,60.310508728027,4.57763671875e-05,0.001312255859375,0.00164794921875
1010,0x000D33F0,ROTATION_CANDIDATE,0.0002899169921875,60.312156677246,60.312110900879,60.310844421387,60.310508728027,4.57763671875e-05,0.001312255859375,0.00164794921875
