rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
992,0x000D3E34,Z_CANDIDATE,-0.0021644234657288,0.99485397338867,0.99758732318878,0.99791419506073,0.99236267805099,0.0027333498001099,0.0030602216720581,0.002491295337677
993,0x000D3DF4,Z_CANDIDATE,-0.0021646022796631,0.99488341808319,0.99758207798004,0.99790316820145,0.99239772558212,0.0026986598968506,0.0030197501182556,0.0024856925010681
994,0x000D3654,Z_CANDIDATE,-0.0026148022152483,0.0035138898529112,0.00081184320151806,0.00079901609569788,0.00088626053184271,0.0027020466513932,0.0027148737572134,0.0026276293210685
995,0x000D3648,Z_CANDIDATE,-0.0026551857590675,-0.0035457285121083,-0.000806481577456,-0.0008002994582057,-0.00088436063379049,0.0027392469346523,0.0027454290539026,0.0026613678783178
996,0x000F8D04,Z_CANDIDATE,-0.0028378879651427,0.0,0.014521368779242,-0.020450262352824,-0.0087667815387249,0.014521368779242,0.020450262352824,0.0087667815387249
997,0x000D3CC8,X_CANDIDATE,-0.0030475445091724,0.024137081578374,-0.029490666463971,-0.017689742147923,0.038985550403595,0.053627748042345,0.041826823726296,0.014848468825221
998,0x000F9054,Z_CANDIDATE,-0.0033808192238212,0.0,0.007892225869,0.01368101965636,0.0091696130111814,0.007892225869,0.01368101965636,0.0091696130111814
999,0x000D34D0,Z_CANDIDATE,-0.0034228048752993,-0.0022597478237003,0.0031432078685611,0.0058794603683054,0.0038993095513433,0.0054029556922615,0.0081392081920058,0.0061590573750436
1000,0x000D3708,Z_CANDIDATE,-0.0038187457248569,0.0034992550499737,0.0075351647101343,0.0081808175891638,0.0079636536538601,0.0040359096601605,0.0046815625391901,0.0044643986038864
1001,0x000D3A88,Z_CANDIDATE,-0.0038644932210445,-0.037579834461212,-0.076617032289505,-0.078121013939381,-0.042948309332132,0.039037197828293,0.040541179478168,0.0053684748709202
1002,0x000D3714,Z_CANDIDATE,-0.004037476144731,-0.0035219821147621,-0.0077648307196796,-0.0083629572764039,-0.0081575848162174,0.0042428486049175,0.0048409751616418,0.0046356027014554
1003,0x000D3A48,Z_CANDIDATE,-0.0046754293143749,-0.037293527275324,-0.077218130230904,-0.077916644513607,-0.042667470872402,0.03992460295558,0.040623117238283,0.0053739435970783
1004,0x000D34E8,Z_CANDIDATE,-0.0047738319262862,-0.0095571493729949,0.0086335111409426,0.0094272894784808,-0.0039895391091704,0.018190660513937,0.018984438851476,0.0055676102638245
1005,0x000F9094,ROTATION_CANDIDATE,-0.004791141487658,0.0,0.0095119038596749,0.0079130306839943,0.012633793056011,0.0095119038596749,0.0079130306839943,0.012633793056011
1006,0x000D34DC,X_CANDIDATE,-0.0048931819619611,-0.0045098406262696,0.003378608264029,0.0026404643431306,0.0011214852565899,0.0078884488902986,0.0071503049694002,0.0056313258828595
1007,0x000F9014,ROTATION_CANDIDATE,-0.0051121530123055,0.0,0.006837519351393,0.010908426716924,0.012633793056011,0.006837519351393,0.010908426716924,0.012633793056011
1008,0x000D8170,ROTATION_CANDIDATE,-0.0069623312592739,-0.0078172739595175,-0.00048856443027034,-0.00048846018034965,-0.00012208191037644,0.0073287095292471,0.0073288137791678,0.007695192049141
1009,0x000E9970,ROTATION_CANDIDATE,-0.0069623312592739,-0.0078172739595175,-0.00048856443027034,-0.00048846018034965,-0.00012208191037644,0.0073287095292471,0.0073288137791678,0.007695192049141
1010,0x000D77C0,X_CANDIDATE,-0.0073286945698783,-0.0078172739595175,-0.00012208191037644,-0.0004885793896392,-0.00012208191037644,0.007695192049141,0.0073286945698783,0.007695192049141
1011,0x000F91D4,Z_CANDIDATE,-0.0073592234402895,0.0,0.028191449120641,0.054269783198833,0.033437557518482,0.028191449120641,0.054269783198833,0.033437557518482
1012,0x000D3E44,Z_CANDIDATE,-0.0085747689008713,-0.10122603178024,-0.067773133516312,-0.055988788604736,-0.12158514559269,0.033452898263931,0.045237243175507,0.020359113812447
1013,0x000D3D0C,X_CANDIDATE,-0.0086490213871002,-0.042873572558165,-0.026885975152254,-0.030555263161659,-0.030555263161659,0.01598759740591,0.012318309396505,0.012318309396505
1014,0x000D3E04,Z_CANDIDATE,-0.0087330415844917,-0.10091562569141,-0.067880779504776,-0.056226871907711,-0.12130257487297,0.033034846186638,0.044688753783703,0.020386949181557
1015,0x000D3C58,Z_CANDIDATE,-0.0088825782295316,-0.032223109155893,-0.0028496293816715,0.03274092823267,0.01225002668798,0.029373479774222,0.064964037388563,0.044473135843873
1016,0x000D3710,Z_CANDIDATE,-0.0098439962603152,0.0024684793315828,0.012899788096547,0.013692313805223,0.013105001300573,0.010431308764964,0.01122383447364,0.010636521968991
1017,0x000D36F8,Z_CANDIDATE,-0.0099565321579576,-0.0025005908682942,-0.013035276904702,-0.013801902532578,-0.013223748654127,0.010534686036408,0.011301311664283,0.010723157785833
1018,0x002D8C64,X_CANDIDATE,-0.0107421875,0.2802734375,0.830078125,0.0,0.0,0.5498046875,0.2802734375,0.2802734375
1019,0x000D3D04,X_CANDIDATE,-0.013087611179799,-0.037558194249868,-0.0067249028943479,-0.015597742982209,-0.015597742982209,0.03083329135552,0.02196045126766,0.02196045126766
1020,0x0020C47C,X_CANDIDATE,-0.013916015625,1361.0823974609,1361.0684814453,1361.0684814453,1361.0684814453,0.013916015625,0.013916015625,0.013916015625
1021,0x000D3CCC,Z_CANDIDATE,-0.017737305723131,0.021502925083041,0.0012662410736084,-0.0083224391564727,-0.0058230608701706,0.020236684009433,0.029825364239514,0.027325985953212
1022,0x000D3470,ROTATION_CANDIDATE,-0.019196450710297,1.0,0.96974682807922,0.97878330945969,0.96772658824921,0.030253171920776,0.021216690540314,0.032273411750793
1023,0x000D3478,ROTATION_CANDIDATE,-0.019196450710297,1.0,0.96974682807922,0.97878324985504,0.96772652864456,0.030253171920776,0.021216750144958,0.032273471355438
1024,0x000D3CD4,Z_CANDIDATE,-0.020373310428113,-0.01356759481132,0.0068057156167924,0.033826321363449,0.033826321363449,0.020373310428113,0.047393916174769,0.047393916174769
1025,0x000F9248,Z_CANDIDATE,-0.024441909044981,0.0,-0.081578008830547,0.09014043956995,-0.033004339784384,0.081578008830547,0.09014043956995,0.033004339784384
1026,0x000D3CD8,Z_CANDIDATE,-0.026359494775534,0.048642124980688,0.022282630205154,-0.038089830428362,-0.038089830428362,0.026359494775534,0.08673195540905,0.08673195540905
1027,0x000D3950,X_CANDIDATE,-0.027055496349931,-0.049854729324579,0.030461549758911,-0.0085326284170151,0.016194945201278,0.08031627908349,0.041322100907564,0.066049674525857
1028,0x000D36B8,Z_CANDIDATE,-0.028589699417353,-0.008197583258152,0.020470147952437,0.021901493892074,0.021823462098837,0.028667731210589,0.030099077150226,0.030021045356989
1029,0x000D36D0,Z_CANDIDATE,-0.028621530160308,0.0082261338829994,-0.020441818982363,-0.021787581965327,-0.021741159260273,0.028667952865362,0.030013715848327,0.029967293143272
1030,0x00080024,ROTATION_CANDIDATE,-0.031814575195313,117.41079711914,117.44436645508,116.78729248047,116.78553771973,0.0335693359375,0.62350463867188,0.62525939941406
1031,0x000D3A9C,ROTATION_CANDIDATE,-0.034342050552368,-0.036637812852859,-0.077968083322048,-0.077992342412472,-0.084980562329292,0.041330270469189,0.041354529559612,0.048342749476433
1032,0x000D3A5C,ROTATION_CANDIDATE,-0.035039156675339,-0.036369912326336,-0.078583352267742,-0.0777877420187,-0.084962025284767,0.042213439941406,0.041417829692364,0.048592112958431
1033,0x000D348C,X_CANDIDATE,-0.035281524062157,-0.21107375621796,0.23080813884735,0.14849089086056,-0.093474984169006,0.44188189506531,0.35956464707851,0.11759877204895
1034,0x000D3A10,ROTATION_CANDIDATE,-0.036535605788231,0.031289454549551,-0.011328378692269,-0.0061976183205843,-0.012279845774174,0.04261783324182,0.037487072870135,0.043569300323725
1035,0x000D3A1C,X_CANDIDATE,-0.03797947242856,0.032315943390131,-0.012612467631698,-0.0059847980737686,-0.012291198596358,0.044928411021829,0.0383007414639,0.044607141986489
1036,0x000D38A0,ROTATION_CANDIDATE,-0.037994796410203,-0.010836966335773,0.033847652375698,0.027294902130961,0.03398472443223,0.044684618711472,0.038131868466735,0.044821690768003
1037,0x000D3C68,ROTATION_CANDIDATE,-0.039155334234238,-0.64774966239929,-0.56125926971436,-0.47981721162796,-0.43248215317726,0.086490392684937,0.16793245077133,0.21526750922203
1038,0x000D3A30,X_CANDIDATE,-0.043926239013672,-33.590717315674,-33.431888580322,-33.525203704834,-33.453475952148,0.15882873535156,0.065513610839844,0.13724136352539
1039,0x000D3898,X_CANDIDATE,-0.043927174061537,-0.10289791971445,0.055932279676199,-0.037384089082479,0.034345623105764,0.15883019939065,0.065513830631971,0.13724354282022
1040,0x000F8E48,ROTATION_CANDIDATE,-0.045440446585417,0.0,-0.095755852758884,-0.046060245484114,0.096375651657581,0.095755852758884,0.046060245484114,0.096375651657581
1041,0x002D96AC,Z_CANDIDATE,-0.045562744140625,0.96817016601563,0.7491455078125,0.57568359375,0.7491455078125,0.21902465820313,0.39248657226563,0.21902465820313
1042,0x000D3CA8,Z_CANDIDATE,-0.047654390335083,-2.448783159256,-2.4964375495911,-2.9262375831604,-2.9262375831604,0.047654390335083,0.47745442390442,0.47745442390442
1043,0x0007C21C,ROTATION_CANDIDATE,-0.055000305175781,116.05892181396,116.24526977539,115.46365356445,116.78553771973,0.18634796142578,0.59526824951172,0.72661590576172
1044,0x000816B4,ROTATION_CANDIDATE,-0.055000305175781,116.05892181396,116.24526977539,115.46365356445,116.78553771973,0.18634796142578,0.59526824951172,0.72661590576172
1045,0x002D507C,ROTATION_CANDIDATE,-0.057012972421944,-0.055558532476425,0.98614484071732,0.014838066883385,0.99952846765518,1.0417033731937,0.07039659935981,1.0550870001316
1046,0x002D83B0,ROTATION_CANDIDATE,-0.05810546875,0.533203125,0.9951171875,0.5947265625,0.99853515625,0.4619140625,0.0615234375,0.46533203125
1047,0x000F8B84,Z_CANDIDATE,-0.06500421219971,0.07092396914959,0.0049245641566813,-0.0011852307943627,-0.00019003800116479,0.065999404992908,0.072109199943952,0.071114007150754
1048,0x002D8D38,Z_CANDIDATE,-0.067626953125,1.1513366699219,0.7491455078125,0.72488403320313,1.0594482421875,0.40219116210938,0.42645263671875,0.091888427734375
1049,0x003B36A4,X_CANDIDATE,-0.068834997713566,-0.068834997713566,0.0,0.0,0.0,0.068834997713566,0.068834997713566,0.068834997713566
1050,0x003B3300,X_CANDIDATE,-0.068851694464684,-0.068851694464684,0.0,0.0,0.0,0.068851694464684,0.068851694464684,0.068851694464684
1051,0x000F8B98,X_CANDIDATE,-0.069800812751055,0.079004429280758,0.0065832855179906,0.0078456662595272,0.0079412357881665,0.072421143762767,0.071158763021231,0.071063193492591
1052,0x000D3AC4,Z_CANDIDATE,-0.074172973632813,68.388771057129,68.493240356445,68.575912475586,68.545616149902,0.10446929931641,0.18714141845703,0.15684509277344
1053,0x000F9210,Z_CANDIDATE,-0.08294378221035,0.0,0.083019986748695,0.092807158827782,-0.092730954289436,0.083019986748695,0.092807158827782,0.092730954289436
1054,0x003B2F40,Z_CANDIDATE,-0.090052798390388,0.0,-0.090052798390388,-0.83453351259232,-0.83453351259232,0.090052798390388,0.83453351259232,0.83453351259232
1055,0x002D9184,ROTATION_CANDIDATE,-0.0947265625,0.81411743164063,0.57534790039063,0.71282958984375,1.0594482421875,0.23876953125,0.10128784179688,0.24533081054688
1056,0x000D3894,X_CANDIDATE,-0.095375631004572,0.017158228904009,0.28736552596092,0.20677362382412,-0.15880930423737,0.27020729705691,0.18961539492011,0.17596753314137
1057,0x000D3A2C,X_CANDIDATE,-0.095376968383789,-20.78284072876,-20.512634277344,-20.593225479126,-20.958808898926,0.27020645141602,0.18961524963379,0.17596817016602
1058,0x000F8BA4,ROTATION_CANDIDATE,-0.098286408931017,-0.10286939144135,-0.0044071315787733,0.0077435844577849,0.0079194353893399,0.098462259862572,0.11061297589913,0.11078882683069
1059,0x0020C474,X_CANDIDATE,-0.0986328125,14205.517578125,14205.616210938,14205.616210938,14205.616210938,0.0986328125,0.0986328125,0.0986328125
1060,0x000F8D54,Z_CANDIDATE,-0.099756389856339,0.0,0.099779427051544,0.3908294737339,0.3908064365387,0.099779427051544,0.3908294737339,0.3908064365387
1061,0x000D3C9C,Z_CANDIDATE,-0.11408281326294,2.8793568611145,2.2278082370758,2.0758619308472,2.6133277416229,0.6515486240387,0.80349493026733,0.26602911949158
1062,0x00080040,ROTATION_CANDIDATE,-0.13066101074219,116.05892181396,116.24526977539,115.46365356445,116.70987701416,0.18634796142578,0.59526824951172,0.65095520019531
1063,0x001E8DD4,ROTATION_CANDIDATE,-0.13526487350464,4.0960192680359,3.2327284812927,4.8977870941162,5.6258130073547,0.86329078674316,0.80176782608032,1.5297937393188
1064,0x002D9790,X_CANDIDATE,-0.15869140625,0.64453125,0.0,0.18310546875,0.302734375,0.64453125,0.46142578125,0.341796875
1065,0x000D3890,X_CANDIDATE,-0.16372105851769,-0.03894155845046,0.16865196824074,0.14662800729275,-0.22468657791615,0.2075935266912,0.18556956574321,0.18574501946568
1066,0x000D3A28,X_CANDIDATE,-0.16372203826904,10.961058616638,11.168651580811,11.146628379822,10.77531337738,0.20759296417236,0.18556976318359,0.18574523925781
1067,0x002D8E1C,Z_CANDIDATE,-0.16455078125,0.41357421875,0.2490234375,0.0,0.0,0.16455078125,0.41357421875,0.41357421875
1068,0x000D3C7C,Z_CANDIDATE,-0.17765153944492,-0.64446204900742,-0.056992575526237,0.65481841564178,0.24500048160553,0.58746947348118,1.2992804646492,0.88946253061295
1069,0x0020F8A4,Z_CANDIDATE,-0.18947386741638,2.1895034313202,3.9168882369995,5.4547991752625,3.9168882369995,1.7273848056793,3.2652957439423,1.7273848056793
1070,0x0020F8B0,Z_CANDIDATE,-0.18947386741638,2.1895031929016,3.9168879985809,5.4547991752625,3.9168882369995,1.7273848056793,3.2652959823608,1.7273850440979
1071,0x0020F8C0,Z_CANDIDATE,-0.18947386741638,2.1895031929016,3.9168879985809,5.4547991752625,3.9168882369995,1.7273848056793,3.2652959823608,1.7273850440979
1072,0x00079E88,ROTATION_CANDIDATE,-0.19820642471313,4.0849776268005,1.0754274129868,4.4977126121521,0.86089885234833,3.0095502138138,0.41273498535156,3.2240787744522
1073,0x002F1C60,X_CANDIDATE,-0.20141023397446,1.0867387056351,0.57668298482895,0.71285331249237,0.74915814399719,0.51005572080612,0.3738853931427,0.33758056163788
1074,0x000D3490,ROTATION_CANDIDATE,-0.20150949060917,0.097199648618698,0.38125902414322,-0.18756584823132,-0.27011573314667,0.28405937552452,0.28476549685001,0.36731538176537
1075,0x000D35D8,X_CANDIDATE,-0.23129963874817,-0.42281448841095,-0.93478322029114,-0.81077814102173,-0.77811920642853,0.51196873188019,0.38796365261078,0.35530471801758
1076,0x0005E6AC,ROTATION_CANDIDATE,-0.23138582706451,0.06640625,0.736328125,0.4208984375,0.85943448543549,0.669921875,0.3544921875,0.79302823543549
1077,0x001F6FB0,X_CANDIDATE,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25
1078,0x001F6FE0,Z_CANDIDATE,-0.25,0.25,0.5,1.0,1.0,0.25,0.75,0.75
1079,0x001F706C,X_CANDIDATE,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25
1080,0x001F709C,Z_CANDIDATE,-0.25,0.25,0.5,1.0,1.0,0.25,0.75,0.75
1081,0x001F7F4C,X_CANDIDATE,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25
1082,0x000D3724,Z_CANDIDATE,-0.27206420898438,112.40186309814,110.25608825684,106.28413391113,108.15784454346,2.1457748413086,6.1177291870117,4.2440185546875
1083,0x000D35C0,Z_CANDIDATE,-0.27964019775391,108.30001068115,106.14835357666,102.1780090332,104.05002593994,2.1516571044922,6.1220016479492,4.2499847412109
1084,0x000D36A4,Z_CANDIDATE,-0.27964019775391,108.30001068115,106.14835357666,102.1780090332,104.05002593994,2.1516571044922,6.1220016479492,4.2499847412109
1085,0x000D36E4,Z_CANDIDATE,-0.27964019775391,108.30001068115,106.14835357666,102.1780090332,104.05002593994,2.1516571044922,6.1220016479492,4.2499847412109
1086,0x002F1D40,X_CANDIDATE,-0.29084819555283,1.0594657659531,0.70711201429367,0.74915814399719,0.72657144069672,0.35235375165939,0.31030762195587,0.33289432525635
1087,0x000F8BB4,X_CANDIDATE,-0.29119873046875,31.986206054688,500.91418457031,284.76208496094,248.42950439453,468.92797851563,252.77587890625,216.44329833984
1088,0x002D96B4,X_CANDIDATE,-0.30810546875,0.37060546875,0.0,0.046875,0.015625,0.37060546875,0.32373046875,0.35498046875
1089,0x000D3720,X_CANDIDATE,-0.32384231686592,-0.20268020033836,-0.83026492595673,-0.65219807624817,-0.70458936691284,0.62758472561836,0.44951787590981,0.50190916657448
1090,0x000D3ABC,ROTATION_CANDIDATE,-0.34505844116211,41.609703063965,40.568458557129,40.295623779297,39.599437713623,1.0412445068359,1.314079284668,2.0102653503418
1091,0x002D8FD4,X_CANDIDATE,-0.35302734375,0.35302734375,0.0,0.0,0.0,0.35302734375,0.35302734375,0.35302734375
1092,0x000D35F4,Z_CANDIDATE,-0.38015493750572,-0.32281449437141,-0.81004786491394,-0.91940975189209,-0.81233131885529,0.48723337054253,0.59659525752068,0.48951682448387
1093,0x000D3664,Z_CANDIDATE,-0.38041687011719,160.41537475586,158.15335083008,154.15933227539,156.04093933105,2.2620239257813,6.2560424804688,4.3744354248047
1094,0x002D918C,X_CANDIDATE,-0.38671875,0.41357421875,0.94091796875,0.0,0.9140625,0.52734375,0.41357421875,0.50048828125
1095,0x000D3568,X_CANDIDATE,-0.45999997854233,1.0,0.40000000596046,0.54000002145767,0.40000000596046,0.59999999403954,0.45999997854233,0.59999999403954
1096,0x000D35BC,X_CANDIDATE,-0.52287825942039,-0.32281449437141,-0.99004900455475,-0.92340964078903,-0.91233211755753,0.66723451018333,0.60059514641762,0.58951762318611
1097,0x000D36A0,X_CANDIDATE,-0.52287825942039,-0.32281449437141,-0.99004900455475,-0.92340964078903,-0.91233211755753,0.66723451018333,0.60059514641762,0.58951762318611
1098,0x000D36E0,X_CANDIDATE,-0.52287825942039,-0.32281449437141,-0.99004900455475,-0.92340964078903,-0.91233211755753,0.66723451018333,0.60059514641762,0.58951762318611
1099,0x000D3CAC,Z_CANDIDATE,-0.53888782858849,0.1396156847477,-0.39927214384079,-0.85081309080124,-0.85081309080124,0.53888782858849,0.99042877554893,0.99042877554893
1100,0x002D94FC,X_CANDIDATE,-0.5517578125,0.5517578125,0.0,0.0,0.0,0.5517578125,0.5517578125,0.5517578125
1101,0x000D3600,Z_CANDIDATE,-0.58015510439873,-0.32281449437141,-1.0100481510162,-1.1194095611572,-1.0123310089111,0.68723365664482,0.79659506678581,0.68951651453972
1102,0x0020FA60,X_CANDIDATE,-0.58435988426208,4.3598556518555,1.1802244186401,5.2273831367493,1.4633920192719,3.1796312332153,0.8675274848938,2.8964636325836
1103,0x0020FA70,X_CANDIDATE,-0.58435988426208,4.3598556518555,1.1802244186401,5.2273831367493,1.4633920192719,3.1796312332153,0.8675274848938,2.8964636325836
1104,0x0020FA54,X_CANDIDATE,-0.58436000347137,4.3598556518555,1.1802245378494,5.2273831367493,1.4633920192719,3.179631114006,0.8675274848938,2.8964636325836
1105,0x0020FC04,X_CANDIDATE,-0.59811818599701,4.7123889923096,1.5590757131577,5.4760837554932,1.7246522903442,3.1533132791519,0.76369476318359,2.9877367019653
1106,0x0020FC10,X_CANDIDATE,-0.59811866283417,4.7123889923096,1.5590757131577,5.4760837554932,1.7246518135071,3.1533132791519,0.76369476318359,2.9877371788025
1107,0x0020FC20,X_CANDIDATE,-0.59811866283417,4.7123889923096,1.5590757131577,5.4760837554932,1.7246518135071,3.1533132791519,0.76369476318359,2.9877371788025
1108,0x0020C478,X_CANDIDATE,-0.59999847412109,108.90000915527,108.30001068115,108.30001068115,108.30001068115,0.59999847412109,0.59999847412109,0.59999847412109
1109,0x0020C494,Z_CANDIDATE,-0.59999847412109,108.30001068115,108.90000915527,0.0,0.0,0.59999847412109,108.30001068115,108.30001068115
1110,0x000D35E8,X_CANDIDATE,-0.63129980862141,-0.22281448543072,-1.2347829341888,-1.0107779502869,-1.0781192779541,1.0119684487581,0.78796346485615,0.85530479252338
1111,0x003B3158,Z_CANDIDATE,-0.667724609375,0.0,-0.747314453125,67.07958984375,67.0,0.747314453125,67.07958984375,67.0
1112,0x001F6FCC,X_CANDIDATE,-0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.75
1113,0x001F7088,X_CANDIDATE,-0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.75
1114,0x000D38C4,ROTATION_CANDIDATE,-0.75989577174187,-0.21673926711082,0.67695289850235,0.5458979010582,0.6796942949295,0.89369216561317,0.76263716816902,0.89643356204033
1115,0x000D38BC,X_CANDIDATE,-0.87854325771332,-2.0579578876495,1.1186453104019,-0.74768161773682,0.68691229820251,3.1766031980515,1.3102762699127,2.7448701858521
1116,0x000F8B88,Z_CANDIDATE,-0.96372195892036,-1.0647498369217,-0.079905018210411,0.021510450169444,0.00038759037852287,0.98484481871128,1.0862602870911,1.0651374273002
1117,0x000F8BA0,X_CANDIDATE,-0.97953866049647,-1.081475019455,0.08005453646183,-0.021482534706593,-0.00039928779006004,1.1615295559168,1.0599924847484,1.0810757316649
1118,0x003B2F18,ROTATION_CANDIDATE,-0.99733316898346,0.0,0.99733370542526,0.99733382463455,0.99733436107635,0.99733370542526,0.99733382463455,0.99733436107635
1119,0x003B32FC,X_CANDIDATE,-0.99759697914124,-0.99759697914124,0.0,0.0,0.0,0.99759697914124,0.99759697914124,0.99759697914124
1120,0x003B338C,X_CANDIDATE,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1121,0x000D35F0,X_CANDIDATE,-1.0146880149841,-4.1168613433838,-7.2794570922852,-6.0568985939026,-6.3541078567505,3.1625957489014,1.9400372505188,2.2372465133667
1122,0x000F8B94,X_CANDIDATE,-1.02864331007,1.1472373008728,0.099781394004822,0.10919088125229,0.1091845035553,1.047455906868,1.0380464196205,1.0380527973175
1123,0x0020F574,X_CANDIDATE,-1.0999984741211,109.40000915527,108.30001068115,108.30001068115,108.30001068115,1.0999984741211,1.0999984741211,1.0999984741211
1124,0x0020F580,X_CANDIDATE,-1.0999984741211,109.40000915527,108.30001068115,108.30001068115,108.30001068115,1.0999984741211,1.0999984741211,1.0999984741211
1125,0x000691A0,X_CANDIDATE,-1.1093551069498,1.2500030994415,0.0063476581126451,0.14064799249172,0.0063476581126451,1.2436554413289,1.1093551069498,1.2436554413289
1126,0x000F8B80,X_CANDIDATE,-1.1751424148679,-1.4518713951111,0.059924438595772,-0.10733234882355,-0.10947219282389,1.5117958337069,1.3445390462875,1.3423992022872
1127,0x00076BD4,Z_CANDIDATE,-1.2119140625,1265.2647705078,1253.1196289063,1155.8505859375,1363.7457275391,12.145141601563,109.41418457031,98.48095703125
1128,0x0020C2C8,X_CANDIDATE,-1.2999954223633,109.60000610352,108.30001068115,108.30001068115,108.30001068115,1.2999954223633,1.2999954223633,1.2999954223633
1129,0x0020C2E4,Z_CANDIDATE,-1.2999954223633,108.30001068115,109.60000610352,0.0,0.0,1.2999954223633,108.30001068115,108.30001068115
1130,0x001E8D8C,ROTATION_CANDIDATE,-1.328125,13918.495117188,13165.791992188,15620.892578125,16372.267578125,752.703125,1702.3974609375,2453.7724609375
1131,0x0020F700,X_CANDIDATE,-1.3933074474335,4.6647396087646,1.4656455516815,1.5628628730774,6.155264377594,3.1990940570831,3.1018767356873,1.4905247688293
1132,0x0020F710,X_CANDIDATE,-1.3933074474335,4.6647396087646,1.4656455516815,1.5628628730774,6.155264377594,3.1990940570831,3.1018767356873,1.4905247688293
1133,0x0020F6F4,X_CANDIDATE,-1.3933078050613,4.6647391319275,1.4656451940536,1.5628626346588,6.155264377594,3.1990939378738,3.1018764972687,1.4905252456665
1134,0x000F8BA8,ROTATION_CANDIDATE,-1.4059334620833,1.4678249359131,0.059764966368675,-0.10676638782024,-0.10889289528131,1.4080599695444,1.5745913237333,1.5767178311944
1135,0x000D35E0,X_CANDIDATE,-1.4146858453751,1.3831382989883,-2.5794568061829,-1.0568985939026,-1.554105758667,3.9625951051712,2.4400368928909,2.9372440576553
1136,0x0020FF64,ROTATION_CANDIDATE,-1.5171152353287,5.4554696083069,2.3927109241486,2.5255942344666,0.9799507856369,3.0627586841583,2.9298753738403,4.47551882267
1137,0x0020FF70,ROTATION_CANDIDATE,-1.5171159505844,5.4554696083069,2.3927102088928,2.5255942344666,0.9799507856369,3.0627593994141,2.9298753738403,4.47551882267
1138,0x0020FF80,ROTATION_CANDIDATE,-1.5171159505844,5.4554696083069,2.3927102088928,2.5255942344666,0.9799507856369,3.0627593994141,2.9298753738403,4.47551882267
1139,0x000D3728,Z_CANDIDATE,-1.8602843284607,-1.6875851154327,-3.6536908149719,-3.9658563137054,-3.860034942627,1.9661056995392,2.2782711982727,2.1724498271942
1140,0x000D35C4,Z_CANDIDATE,-1.9072505235672,-1.3668614625931,-3.4452879428864,-3.8726887702942,-3.7015128135681,2.0784264802933,2.5058273077011,2.334651350975
1141,0x000D36A8,Z_CANDIDATE,-1.9072506427765,-1.3668613433838,-3.4452879428864,-3.8726887702942,-3.7015128135681,2.0784265995026,2.5058274269104,2.3346514701843
1142,0x000D36E8,Z_CANDIDATE,-1.9072506427765,-1.3668613433838,-3.4452879428864,-3.8726887702942,-3.7015128135681,2.0784265995026,2.5058274269104,2.3346514701843
1143,0x000D38B8,X_CANDIDATE,-1.9075120091438,0.34316450357437,5.7473092079163,4.1354713439941,-3.1761853694916,5.4041447043419,3.7923068404198,3.5193498730659
1144,0x000D3494,ROTATION_CANDIDATE,-1.9196472167969,100.00009918213,96.97477722168,97.878425598145,96.772750854492,3.0253219604492,2.1216735839844,3.2273483276367
1145,0x000D349C,ROTATION_CANDIDATE,-1.9196472167969,100.00009918213,96.97477722168,97.87841796875,96.772743225098,3.0253219604492,2.1216812133789,3.2273559570313
1146,0x000D356C,X_CANDIDATE,-2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
1147,0x0020FF88,X_CANDIDATE,-2.2999954223633,103.70001220703,109.20001220703,106.00000762939,109.20001220703,5.5,2.2999954223633,5.5
1148,0x00076CD8,ROTATION_CANDIDATE,-2.45458984375,1260.3977050781,1269.3729248047,1140.3276367188,1386.9884033203,8.9752197265625,120.07006835938,126.59069824219
1149,0x000483A4,ROTATION_CANDIDATE,-2.4666652679443,30.5,37.099998474121,20.200000762939,16.066667556763,6.5999984741211,10.299999237061,14.433332443237
1150,0x000483B4,ROTATION_CANDIDATE,-2.4666652679443,30.5,37.099998474121,20.200000762939,16.066667556763,6.5999984741211,10.299999237061,14.433332443237
1151,0x000483AC,ROTATION_CANDIDATE,-2.466667175293,50.900001525879,57.5,40.599998474121,36.466667175293,6.5999984741211,10.300003051758,14.433334350586
1152,0x000483BC,ROTATION_CANDIDATE,-2.466667175293,50.900001525879,57.5,40.599998474121,36.466667175293,6.5999984741211,10.300003051758,14.433334350586
1153,0x00076D00,Z_CANDIDATE,-2.513427734375,1268.498046875,1261.794921875,1139.4777832031,1393.3286132813,6.703125,129.02026367188,124.83056640625
1154,0x00076C9C,Z_CANDIDATE,-2.7669677734375,1267.7994384766,1279.5249023438,1135.9370117188,1390.7033691406,11.725463867188,131.86242675781,122.90393066406
1155,0x003B2D90,X_CANDIDATE,-2.801821231842,0.0,3.536812543869,-2.8826594352722,-3.4559743404388,3.536812543869,2.8826594352722,3.4559743404388
1156,0x000691F0,X_CANDIDATE,-3.0844882298261,5.5000162124634,0.0063476581126451,2.2500004768372,0.17187516391277,5.4936685543507,3.2500157356262,5.3281410485506
