category,score,address_hex,address_dec,baseline,hit,dead
DEATH_ONLY,100,0x000E83FB,951291,2,2,8
DEATH_ONLY,100,0x000E83FC,951292,0,0,100
DEATH_ONLY,100,0x000E83FE,951294,0,0,157
DEATH_ONLY,100,0x000E8411,951313,0,0,2
DEATH_ONLY,100,0x000E8413,951315,0,0,64
DEATH_ONLY,100,0x000E8414,951316,0,0,128
DEATH_ONLY,100,0x000E841D,951325,16,16,9
DEATH_ONLY,100,0x000E8429,951337,0,0,3
DEATH_ONLY,100,0x000E8440,951360,237,237,182
DEATH_ONLY,100,0x000E8443,951363,40,40,0
DEATH_ONLY,100,0x000E8447,951367,152,152,0
DEATH_ONLY,100,0x000E844D,951373,16,16,80
DEATH_ONLY,100,0x000E844E,951374,83,83,3
DEATH_ONLY,100,0x000E8465,951397,0,0,1
DEATH_ONLY,100,0x000E846F,951407,0,0,128
DEATH_ONLY,100,0x000E847A,951418,0,0,20
DEATH_ONLY,100,0x000E8484,951428,0,0,12
DEATH_ONLY,100,0x000E8499,951449,0,0,38
DEATH_ONLY,100,0x000E849C,951452,0,0,31
DEATH_ONLY,100,0x000E84A1,951457,0,0,112
DEATH_ONLY,100,0x000E84AC,951468,0,0,7
DEATH_ONLY,100,0x000E84BC,951484,0,0,7
DEATH_ONLY,100,0x000E84C5,951493,16,16,0
DEATH_ONLY,100,0x000E84D1,951505,0,0,104
DEATH_ONLY,100,0x000E84D2,951506,0,0,14
DEATH_ONLY,100,0x000E84D7,951511,255,255,96
DEATH_ONLY,100,0x000E84DA,951514,0,0,32
DEATH_ONLY,100,0x000E84DD,951517,0,0,13
DEATH_ONLY,100,0x000E84DF,951519,0,0,214
DEATH_ONLY,100,0x000E8512,951570,0,0,6
DEATH_ONLY,100,0x000E8513,951571,0,0,2
DEATH_ONLY,100,0x000E8517,951575,0,0,128
DEATH_ONLY,100,0x000E8529,951593,0,0,35
DEATH_ONLY,100,0x000E852B,951595,0,0,40
DEATH_ONLY,100,0x000E8534,951604,0,0,16
DEATH_ONLY,100,0x000E853D,951613,16,16,0
DEATH_ONLY,100,0x000E8551,951633,0,0,2
DEATH_ONLY,100,0x000E8555,951637,0,0,8
DEATH_ONLY,100,0x000E8565,951653,0,0,9
DEATH_ONLY,100,0x000E8579,951673,0,0,35
DEATH_ONLY,100,0x000E857B,951675,0,0,40
DEATH_ONLY,100,0x000E8582,951682,0,0,12
DEATH_ONLY,100,0x000E858A,951690,0,0,20
DEATH_ONLY,100,0x000E858B,951691,0,0,6
DEATH_ONLY,100,0x000E858E,951694,0,0,167
DEATH_ONLY,100,0x000E858F,951695,0,0,64
DEATH_ONLY,100,0x000E85A4,951716,0,0,5
DEATH_ONLY,100,0x000E85B1,951729,0,0,21
DEATH_ONLY,100,0x000E85B4,951732,0,0,95
DEATH_ONLY,100,0x000E85BA,951738,0,0,3
DEATH_ONLY,100,0x000E85BB,951739,0,0,29
DEATH_ONLY,100,0x000E85BC,951740,0,0,196
DEATH_ONLY,100,0x000E85BF,951743,0,0,216
DEATH_ONLY,100,0x000E85C5,951749,0,0,31
DEATH_ONLY,100,0x000E85C6,951750,0,0,189
DEATH_ONLY,100,0x000E85CC,951756,0,0,5
DEATH_ONLY,100,0x000E85CE,951758,0,0,85
DEATH_ONLY,100,0x000E85CF,951759,0,0,16
DEATH_ONLY,100,0x000E85FC,951804,0,0,90
DEATH_ONLY,100,0x000E8602,951810,0,0,154
DEATH_ONLY,100,0x000E8603,951811,0,0,4
DEATH_ONLY,100,0x000E8605,951813,0,0,254
DEATH_ONLY,100,0x000E860C,951820,0,0,196
DEATH_ONLY,100,0x000E8612,951826,0,0,16
DEATH_ONLY,100,0x000E8613,951827,0,0,6
DEATH_ONLY,100,0x000E8617,951831,0,0,176
DEATH_ONLY,100,0x000E8618,951832,231,231,6
DEATH_ONLY,100,0x000E861C,951836,0,0,5
DEATH_ONLY,100,0x000E861E,951838,0,0,87
DEATH_ONLY,100,0x000E861F,951839,0,0,56
DEATH_ONLY,100,0x000E8620,951840,186,186,188
DEATH_ONLY,100,0x000E8623,951843,2,2,6
DEATH_ONLY,100,0x000E8626,951846,0,0,90
DEATH_ONLY,100,0x000E8627,951847,0,0,64
DEATH_ONLY,100,0x000E862B,951851,0,0,6
DEATH_ONLY,100,0x000E8651,951889,0,0,21
DEATH_ONLY,100,0x000E865D,951901,0,0,16
DEATH_ONLY,100,0x000E8662,951906,0,0,16
DEATH_ONLY,100,0x000E866C,951916,0,0,5
DEATH_ONLY,100,0x000E867A,951930,0,0,20
DEATH_ONLY,100,0x000E868A,951946,0,0,20
DEATH_ONLY,100,0x000E868B,951947,0,0,2
DEATH_ONLY,100,0x000E8695,951957,0,0,17
DEATH_ONLY,100,0x000E86A1,951969,0,0,21
DEATH_ONLY,100,0x000E86A4,951972,0,0,95
DEATH_ONLY,100,0x000E86AA,951978,0,0,3
DEATH_ONLY,100,0x000E86BC,951996,0,0,5
DEATH_ONLY,100,0x000E86C2,952002,0,0,12
DEATH_ONLY,100,0x000E86CA,952010,0,0,20
DEATH_ONLY,100,0x000E86DA,952026,0,0,20
DEATH_ONLY,100,0x000E86E4,952036,0,0,5
DEATH_ONLY,100,0x000E86F1,952049,0,0,21
DEATH_ONLY,100,0x000E86F2,952050,0,0,154
DEATH_ONLY,100,0x000E86FA,952058,0,0,3
DEATH_ONLY,100,0x000E86FF,952063,0,0,216
DEATH_ONLY,100,0x000E8706,952070,0,0,180
DEATH_ONLY,100,0x000E871D,952093,9,9,16
DEATH_ONLY,100,0x000E8722,952098,0,0,20
DEATH_ONLY,100,0x000E8732,952114,0,0,20
DEATH_ONLY,100,0x000E873C,952124,0,0,5
DEATH_ONLY,100,0x000E8744,952132,0,0,90
DEATH_ONLY,100,0x000E8749,952137,0,0,21
DEATH_ONLY,100,0x000E874A,952138,0,0,154
DEATH_ONLY,100,0x000E874B,952139,0,0,4
DEATH_ONLY,100,0x000E8752,952146,0,0,3
DEATH_ONLY,100,0x000E875A,952154,0,0,16
DEATH_ONLY,100,0x000E8764,952164,0,0,5
DEATH_ONLY,100,0x000E876A,952170,0,0,12
DEATH_ONLY,100,0x000E8794,952212,0,0,90
DEATH_ONLY,100,0x000E879A,952218,0,0,154
DEATH_ONLY,100,0x000E879C,952220,0,0,95
DEATH_ONLY,100,0x000E87A4,952228,0,0,196
DEATH_ONLY,100,0x000E87AA,952234,0,0,16
DEATH_ONLY,100,0x000E87AB,952235,0,0,6
DEATH_ONLY,100,0x000E87BA,952250,0,0,12
DEATH_ONLY,100,0x000E87BB,952251,0,0,6
DEATH_ONLY,100,0x000E87BD,952253,1,1,16
DEATH_ONLY,100,0x000E87BE,952254,0,0,90
DEATH_ONLY,100,0x000E87BF,952255,0,0,64
DEATH_ONLY,100,0x000E87C8,952264,1,1,231
DEATH_ONLY,100,0x000E87CB,952267,64,64,0
DEATH_ONLY,100,0x000E87DC,952284,0,0,5
DEATH_ONLY,100,0x000E87E4,952292,0,0,90
DEATH_ONLY,100,0x000E87E9,952297,0,0,21
DEATH_ONLY,100,0x000E87EA,952298,0,0,154
DEATH_ONLY,100,0x000E87EB,952299,0,0,4
DEATH_ONLY,100,0x000E87EC,952300,0,0,95
DEATH_ONLY,100,0x000E87EE,952302,0,0,255
DEATH_ONLY,100,0x000E87EF,952303,0,0,248
DEATH_ONLY,100,0x000E87F4,952308,0,0,196
DEATH_ONLY,100,0x000E880E,952334,0,0,90
DEATH_ONLY,100,0x000E880F,952335,0,0,64
DEATH_ONLY,100,0x000E8815,952341,16,16,31
DEATH_ONLY,100,0x000E8822,952354,0,0,20
DEATH_ONLY,100,0x000E8823,952355,0,0,2
DEATH_ONLY,100,0x000E8825,952357,0,0,16
DEATH_ONLY,100,0x000E8839,952377,0,0,21
DEATH_ONLY,100,0x000E883C,952380,0,0,95
DEATH_ONLY,100,0x000E8845,952389,0,0,16
DEATH_ONLY,100,0x000E8854,952404,0,0,5
DEATH_ONLY,100,0x000E8863,952419,2,2,0
DEATH_ONLY,100,0x000E8881,952449,0,0,21
DEATH_ONLY,100,0x000E888C,952460,0,0,196
DEATH_ONLY,100,0x000E8895,952469,0,0,32
DEATH_ONLY,100,0x000E889C,952476,0,0,5
DEATH_ONLY,100,0x000E889D,952477,16,16,0
DEATH_ONLY,100,0x000E88EF,952559,0,0,64
DEATH_ONLY,100,0x000E8937,952631,32,32,48
DEATH_ONLY,100,0x000E895A,952666,0,0,3
DEATH_ONLY,100,0x000E8971,952689,0,0,18
DEATH_ONLY,100,0x000E8979,952697,0,0,80
DEATH_ONLY,100,0x000E8981,952705,0,0,80
DEATH_ONLY,100,0x000E898D,952717,16,16,0
DEATH_ONLY,100,0x000E8994,952724,0,0,7
DEATH_ONLY,100,0x000E89A2,952738,0,0,1
DEATH_ONLY,100,0x000E89A4,952740,0,0,7
DEATH_ONLY,100,0x000E89B0,952752,248,248,240
DEATH_ONLY,100,0x000E89B1,952753,0,0,175
DEATH_ONLY,100,0x000E89C9,952777,0,0,72
DEATH_ONLY,100,0x000E89D9,952793,0,0,72
DEATH_ONLY,100,0x000E89E4,952804,0,0,1
DEATH_ONLY,100,0x000E89EC,952812,0,0,2
DEATH_ONLY,100,0x000E89F2,952818,0,0,32
DEATH_ONLY,100,0x000E89F3,952819,0,0,2
DEATH_ONLY,100,0x000E89F4,952820,0,0,2
DEATH_ONLY,100,0x000E89F6,952822,0,0,224
DEATH_ONLY,100,0x000E89F7,952823,0,0,30
DEATH_ONLY,100,0x000E89F9,952825,0,0,72
DEATH_ONLY,100,0x000E89FC,952828,0,0,3
DEATH_ONLY,100,0x000E8A09,952841,0,0,72
DEATH_ONLY,100,0x000E8A19,952857,0,0,72
DEATH_ONLY,100,0x000E8A24,952868,0,0,5
DEATH_ONLY,100,0x000E8A31,952881,0,0,2
DEATH_ONLY,100,0x000E8A45,952901,16,16,0
DEATH_ONLY,100,0x000E8A52,952914,0,0,20
DEATH_ONLY,100,0x000E8A53,952915,0,0,6
DEATH_ONLY,100,0x000E8A55,952917,0,0,31
DEATH_ONLY,100,0x000E8A6C,952940,0,0,5
DEATH_ONLY,100,0x000E8A79,952953,0,0,21
DEATH_ONLY,100,0x000E8A82,952962,0,0,3
DEATH_ONLY,100,0x000E8A83,952963,0,0,29
DEATH_ONLY,100,0x000E8A85,952965,0,0,16
DEATH_ONLY,100,0x000E8A86,952966,0,0,73
DEATH_ONLY,100,0x000E8AAD,953005,16,16,0
DEATH_ONLY,100,0x000E8AB0,953008,188,188,186
DEATH_ONLY,100,0x000E8AB3,953011,6,6,2
DEATH_ONLY,100,0x000E8ABD,953021,0,0,17
DEATH_ONLY,100,0x000E8AC4,953028,0,0,90
DEATH_ONLY,100,0x000E8AC5,953029,16,16,0
DEATH_ONLY,100,0x000E8AC7,953031,0,0,227
DEATH_ONLY,100,0x000E8AC9,953033,0,0,21
DEATH_ONLY,100,0x000E8AD2,953042,0,0,3
DEATH_ONLY,100,0x000E8AD3,953043,0,0,29
DEATH_ONLY,100,0x000E8AD5,953045,0,0,16
DEATH_ONLY,100,0x000E8AD6,953046,0,0,73
DEATH_ONLY,100,0x000E8AE0,953056,185,185,6
DEATH_ONLY,100,0x000E8AE2,953058,3,3,0
DEATH_ONLY,100,0x000E8AE3,953059,29,29,0
DEATH_ONLY,100,0x000E8B0D,953101,0,0,17
DEATH_ONLY,100,0x000E8B0E,953102,0,0,35
DEATH_ONLY,100,0x000E8B0F,953103,0,0,93
DEATH_ONLY,100,0x000E8B14,953108,0,0,90
DEATH_ONLY,100,0x000E8B17,953111,0,0,227
DEATH_ONLY,100,0x000E8B19,953113,0,0,21
DEATH_ONLY,100,0x000E8B1A,953114,0,0,154
DEATH_ONLY,100,0x000E8B1B,953115,0,0,4
DEATH_ONLY,100,0x000E8B1C,953116,7,7,95
DEATH_ONLY,100,0x000E8B22,953122,0,0,3
DEATH_ONLY,100,0x000E8B23,953123,0,0,29
DEATH_ONLY,100,0x000E8B25,953125,0,0,16
DEATH_ONLY,100,0x000E8B26,953126,0,0,73
DEATH_ONLY,100,0x000E8B42,953154,0,0,20
DEATH_ONLY,100,0x000E8B43,953155,0,0,6
DEATH_ONLY,100,0x000E8B45,953157,0,0,31
DEATH_ONLY,100,0x000E8B5C,953180,0,0,5
DEATH_ONLY,100,0x000E8B69,953193,0,0,21
DEATH_ONLY,100,0x000E8B75,953205,0,0,16
DEATH_ONLY,100,0x000E8B95,953237,0,0,31
DEATH_ONLY,100,0x000E8BAD,953261,0,0,17
DEATH_ONLY,100,0x000E8BB4,953268,0,0,90
DEATH_ONLY,100,0x000E8BB7,953271,0,0,227
DEATH_ONLY,100,0x000E8BBA,953274,0,0,154
DEATH_ONLY,100,0x000E8BC2,953282,0,0,3
DEATH_ONLY,100,0x000E8BD5,953301,16,16,0
DEATH_ONLY,100,0x000E8C2D,953389,16,16,0
DEATH_ONLY,100,0x000E8C30,953392,188,188,186
DEATH_ONLY,100,0x000E8C33,953395,6,6,2
DEATH_ONLY,100,0x000E8C35,953397,31,31,16
DEATH_ONLY,100,0x000E8C3D,953405,0,0,17
DEATH_ONLY,100,0x000E8C44,953412,0,0,90
DEATH_ONLY,100,0x000E8C45,953413,16,16,0
DEATH_ONLY,100,0x000E8C49,953417,0,0,21
DEATH_ONLY,100,0x000E8C52,953426,0,0,3
DEATH_ONLY,100,0x000E8C53,953427,0,0,29
DEATH_ONLY,100,0x000E8C55,953429,0,0,16
DEATH_ONLY,100,0x000E8C56,953430,0,0,73
DEATH_ONLY,100,0x000E8C60,953440,185,185,188
DEATH_ONLY,100,0x000E8C62,953442,3,3,12
DEATH_ONLY,100,0x000E8C63,953443,29,29,6
DEATH_ONLY,100,0x000E8C69,953449,0,0,35
DEATH_ONLY,100,0x000E8C71,953457,0,0,3
DEATH_ONLY,100,0x000E8C8E,953486,0,0,32
DEATH_ONLY,100,0x000E8C96,953494,0,0,156
DEATH_ONLY,100,0x000E8C97,953495,0,0,160
DEATH_ONLY,100,0x000E8C9C,953500,7,7,0
DEATH_ONLY,100,0x000E8CA2,953506,0,0,20
DEATH_ONLY,100,0x000E8CA3,953507,0,0,2
DEATH_ONLY,100,0x000E8CA5,953509,0,0,16
DEATH_ONLY,100,0x000E8CC1,953537,0,0,38
DEATH_ONLY,100,0x000E8CC2,953538,0,0,160
DEATH_ONLY,100,0x000E8CC3,953539,0,0,4
DEATH_ONLY,100,0x000E8CC5,953541,0,0,16
DEATH_ONLY,100,0x000E8CCC,953548,0,0,196
DEATH_ONLY,100,0x000E8CCF,953551,0,0,216
DEATH_ONLY,100,0x000E8CD4,953556,0,0,5
DEATH_ONLY,100,0x000E8CD9,953561,0,0,3
DEATH_ONLY,100,0x000E8CDC,953564,0,0,128
DEATH_ONLY,100,0x000E8CE9,953577,0,0,3
DEATH_ONLY,100,0x000E8CF5,953589,0,0,16
DEATH_ONLY,100,0x000E8D2D,953645,0,0,255
DEATH_ONLY,100,0x000E8D3A,953658,0,0,160
DEATH_ONLY,100,0x000E8D42,953666,0,0,3
DEATH_ONLY,100,0x000E8D51,953681,0,0,3
DEATH_ONLY,100,0x000E8D58,953688,188,188,237
DEATH_ONLY,100,0x000E8D59,953689,0,0,35
DEATH_ONLY,100,0x000E8D5B,953691,6,6,40
DEATH_ONLY,100,0x000E8D5D,953693,31,31,79
DEATH_ONLY,100,0x000E8D62,953698,0,0,12
DEATH_ONLY,100,0x000E8D63,953699,0,0,6
DEATH_ONLY,100,0x000E8D65,953701,0,0,16
DEATH_ONLY,100,0x000E8DAC,953772,0,0,5
DEATH_ONLY,100,0x000E8DE2,953826,0,0,12
DEATH_ONLY,100,0x000E8DE3,953827,0,0,6
DEATH_ONLY,100,0x000E8DE5,953829,0,0,16
DEATH_ONLY,100,0x000E8E31,953905,0,0,18
DEATH_ONLY,100,0x000E8E35,953909,16,16,51
DEATH_ONLY,100,0x000E8E39,953913,0,0,80
DEATH_ONLY,100,0x000E8E41,953921,0,0,80
DEATH_ONLY,100,0x000E8E44,953924,0,0,7
DEATH_ONLY,100,0x000E8E4A,953930,20,20,0
DEATH_ONLY,100,0x000E8E80,953984,188,188,186
DEATH_ONLY,100,0x000E8E83,953987,6,6,2
DEATH_ONLY,100,0x000E8E89,953993,0,0,72
DEATH_ONLY,100,0x000E8E97,954007,0,0,126
DEATH_ONLY,100,0x000E8E99,954009,0,0,72
DEATH_ONLY,100,0x000E8E9A,954010,20,20,4
DEATH_ONLY,100,0x000E8E9C,954012,0,0,1
DEATH_ONLY,100,0x000E8EA2,954018,0,0,32
DEATH_ONLY,100,0x000E8EA3,954019,0,0,2
DEATH_ONLY,100,0x000E8EA9,954025,0,0,72
DEATH_ONLY,100,0x000E8EAE,954030,0,0,200
DEATH_ONLY,100,0x000E8EB9,954041,0,0,72
DEATH_ONLY,100,0x000E8EC9,954057,0,0,72
DEATH_ONLY,100,0x000E8ED4,954068,0,0,4
DEATH_ONLY,100,0x000E8ED9,954073,0,0,72
DEATH_ONLY,100,0x000E8EF9,954105,0,0,48
DEATH_ONLY,100,0x000E8F03,954115,0,0,2
DEATH_ONLY,100,0x000E8F07,954119,0,0,16
DEATH_ONLY,100,0x000E8F1E,954142,0,0,85
DEATH_ONLY,100,0x000E8F2A,954154,0,0,12
DEATH_ONLY,100,0x000E8F2B,954155,0,0,6
DEATH_ONLY,100,0x000E8F32,954162,0,0,12
DEATH_ONLY,100,0x000E8F33,954163,0,0,6
DEATH_ONLY,100,0x000E8F35,954165,0,0,16
DEATH_ONLY,100,0x000E8F36,954166,0,0,85
DEATH_ONLY,100,0x000E8F38,954168,252,252,188
DEATH_ONLY,100,0x000E8F3B,954171,4,4,6
DEATH_ONLY,100,0x000E8F40,954176,185,185,237
DEATH_ONLY,100,0x000E8F41,954177,0,0,35
DEATH_ONLY,100,0x000E8F42,954178,3,3,0
DEATH_ONLY,100,0x000E8F43,954179,29,29,40
DEATH_ONLY,100,0x000E8F44,954180,196,196,0
DEATH_ONLY,100,0x000E8F45,954181,16,16,79
DEATH_ONLY,100,0x000E8F46,954182,73,73,195
DEATH_ONLY,100,0x000E8F47,954183,216,216,152
DEATH_ONLY,100,0x000E8F49,954185,0,0,3
DEATH_ONLY,100,0x000E8F52,954194,0,0,12
DEATH_ONLY,100,0x000E8F60,954208,188,188,183
DEATH_ONLY,100,0x000E8F63,954211,6,6,0
DEATH_ONLY,100,0x000E8F75,954229,16,16,0
DEATH_ONLY,100,0x000E8F95,954261,16,16,0
DEATH_ONLY,100,0x000E8F98,954264,188,188,252
DEATH_ONLY,100,0x000E8F99,954265,0,0,38
DEATH_ONLY,100,0x000E8F9B,954267,6,6,4
DEATH_ONLY,100,0x000E8F9C,954268,0,0,31
DEATH_ONLY,100,0x000E8FAC,954284,0,0,5
DEATH_ONLY,100,0x000E8FB1,954289,0,0,3
DEATH_ONLY,100,0x000E8FB2,954290,20,20,0
DEATH_ONLY,100,0x000E8FB4,954292,0,0,128
DEATH_ONLY,100,0x000E8FB9,954297,0,0,35
DEATH_ONLY,100,0x000E8FC1,954305,0,0,3
DEATH_ONLY,100,0x000E8FF2,954354,0,0,20
DEATH_ONLY,100,0x000E8FF3,954355,0,0,2
DEATH_ONLY,100,0x000E8FFC,954364,0,0,2
DEATH_ONLY,100,0x000E9017,954391,0,0,251
DEATH_ONLY,100,0x000E901A,954394,0,0,3
DEATH_ONLY,100,0x000E901B,954395,0,0,29
DEATH_ONLY,100,0x000E9031,954417,0,0,35
DEATH_ONLY,100,0x000E905D,954461,0,0,33
DEATH_ONLY,100,0x000E9063,954467,2,2,0
DEATH_ONLY,100,0x000E9075,954485,0,0,4
DEATH_ONLY,100,0x000E9089,954505,0,0,38
DEATH_ONLY,100,0x000E908C,954508,0,0,31
DEATH_ONLY,100,0x000E9092,954514,0,0,3
DEATH_ONLY,100,0x000E909C,954524,0,0,5
DEATH_ONLY,100,0x000E909D,954525,16,16,0
DEATH_ONLY,100,0x000E90A1,954529,0,0,3
DEATH_ONLY,100,0x000E90A4,954532,0,0,128
DEATH_ONLY,100,0x000E90B1,954545,0,0,3
DEATH_ONLY,100,0x000E90D5,954581,16,16,1
DEATH_ONLY,100,0x000E90D8,954584,188,188,186
DEATH_ONLY,100,0x000E90DB,954587,6,6,2
DEATH_ONLY,100,0x000E90E1,954593,0,0,2
DEATH_ONLY,100,0x000E90F5,954613,16,16,9
DEATH_ONLY,100,0x000E90F9,954617,0,0,3
DEATH_ONLY,100,0x000E9105,954629,0,0,1
DEATH_ONLY,100,0x000E9111,954641,0,0,3
DEATH_ONLY,100,0x000E911F,954655,0,0,152
DEATH_ONLY,100,0x000E913D,954685,16,16,0
DEATH_ONLY,100,0x000E9141,954689,0,0,2
DEATH_ONLY,100,0x000E914A,954698,0,0,56
DEATH_ONLY,100,0x000E9150,954704,188,188,6
DEATH_ONLY,100,0x000E9153,954707,6,6,0
DEATH_ONLY,100,0x000E9159,954713,0,0,3
DEATH_ONLY,100,0x000E9176,954742,0,0,95
DEATH_ONLY,100,0x000E9177,954743,0,0,128
DEATH_ONLY,100,0x000E9182,954754,0,0,12
DEATH_ONLY,100,0x000E9183,954755,0,0,6
DEATH_ONLY,100,0x000E918A,954762,0,0,12
DEATH_ONLY,100,0x000E918B,954763,0,0,6
DEATH_ONLY,100,0x000E91B2,954802,0,0,12
DEATH_ONLY,100,0x000E91C2,954818,0,0,20
DEATH_ONLY,100,0x000E91CD,954829,16,16,0
DEATH_ONLY,100,0x000E91DA,954842,0,0,3
DEATH_ONLY,100,0x000E91DB,954843,0,0,29
DEATH_ONLY,100,0x000E91E4,954852,0,0,255
DEATH_ONLY,100,0x000E91F1,954865,0,0,18
DEATH_ONLY,100,0x000E91F5,954869,16,16,51
DEATH_ONLY,100,0x000E91F9,954873,0,0,80
DEATH_ONLY,100,0x000E9201,954881,0,0,80
DEATH_ONLY,100,0x000E9231,954929,0,0,175
DEATH_ONLY,100,0x000E9245,954949,16,16,0
DEATH_ONLY,100,0x000E9249,954953,0,0,72
DEATH_ONLY,100,0x000E9252,954962,0,0,32
DEATH_ONLY,100,0x000E9253,954963,0,0,2
DEATH_ONLY,100,0x000E9255,954965,0,0,7
DEATH_ONLY,100,0x000E9258,954968,188,188,245
DEATH_ONLY,100,0x000E9259,954969,0,0,72
DEATH_ONLY,100,0x000E925B,954971,6,6,128
DEATH_ONLY,100,0x000E925C,954972,0,0,1
DEATH_ONLY,100,0x000E9262,954978,0,0,32
DEATH_ONLY,100,0x000E9263,954979,0,0,2
DEATH_ONLY,100,0x000E9264,954980,0,0,1
DEATH_ONLY,100,0x000E9265,954981,0,0,3
DEATH_ONLY,100,0x000E9267,954983,0,0,62
DEATH_ONLY,100,0x000E9269,954985,0,0,72
DEATH_ONLY,100,0x000E926C,954988,0,0,2
DEATH_ONLY,100,0x000E9272,954994,0,0,32
DEATH_ONLY,100,0x000E9273,954995,0,0,2
DEATH_ONLY,100,0x000E9279,955001,0,0,72
DEATH_ONLY,100,0x000E9282,955010,0,0,32
DEATH_ONLY,100,0x000E9283,955011,0,0,2
DEATH_ONLY,100,0x000E92A5,955045,16,16,0
DEATH_ONLY,100,0x000E92B9,955065,0,0,48
DEATH_ONLY,100,0x000E92C0,955072,188,188,177
DEATH_ONLY,100,0x000E92C3,955075,6,6,2
DEATH_ONLY,100,0x000E92CA,955082,0,0,12
DEATH_ONLY,100,0x000E92CB,955083,0,0,6
DEATH_ONLY,100,0x000E92CD,955085,0,0,16
DEATH_ONLY,100,0x000E92CF,955087,0,0,128
DEATH_ONLY,100,0x000E92DA,955098,0,0,12
DEATH_ONLY,100,0x000E92DB,955099,0,0,6
DEATH_ONLY,100,0x000E92EA,955114,0,0,12
DEATH_ONLY,100,0x000E92EB,955115,0,0,6
DEATH_ONLY,100,0x000E9312,955154,0,0,20
DEATH_ONLY,100,0x000E931D,955165,16,16,0
DEATH_ONLY,100,0x000E932A,955178,0,0,20
DEATH_ONLY,100,0x000E9349,955209,0,0,38
DEATH_ONLY,100,0x000E934A,955210,0,0,160
DEATH_ONLY,100,0x000E934B,955211,0,0,4
DEATH_ONLY,100,0x000E9380,955264,237,237,1
DEATH_ONLY,100,0x000E9381,955265,0,0,3
DEATH_ONLY,100,0x000E9383,955267,40,40,64
DEATH_ONLY,100,0x000E9384,955268,0,0,128
DEATH_ONLY,100,0x000E9387,955271,152,152,224
DEATH_ONLY,100,0x000E938C,955276,0,0,128
DEATH_ONLY,100,0x000E93A0,955296,188,188,185
DEATH_ONLY,100,0x000E93A7,955303,0,0,216
DEATH_ONLY,100,0x000E93AC,955308,0,0,255
DEATH_ONLY,100,0x000E93AF,955311,0,0,255
DEATH_ONLY,100,0x000E93C0,955328,188,188,253
DEATH_ONLY,100,0x000E93C1,955329,0,0,112
DEATH_ONLY,100,0x000E93C3,955331,6,6,0
DEATH_ONLY,100,0x000E93C9,955337,0,0,112
DEATH_ONLY,100,0x000E93CC,955340,0,0,7
DEATH_ONLY,100,0x000E93DC,955356,0,0,7
DEATH_ONLY,100,0x000E93DE,955358,0,0,240
DEATH_ONLY,100,0x000E93F1,955377,0,0,104
DEATH_ONLY,100,0x000E940C,955404,0,0,1
DEATH_ONLY,100,0x000E941C,955420,0,0,2
DEATH_ONLY,100,0x000E9422,955426,0,0,16
DEATH_ONLY,100,0x000E9423,955427,0,0,1
DEATH_ONLY,100,0x000E9427,955431,0,0,128
DEATH_ONLY,100,0x000E9458,955480,245,245,182
DEATH_ONLY,100,0x000E9461,955489,0,0,3
DEATH_ONLY,100,0x000E9464,955492,0,0,128
DEATH_ONLY,100,0x000E9478,955512,245,245,188
DEATH_ONLY,100,0x000E947D,955517,0,0,26
DEATH_ONLY,100,0x000E94D5,955605,0,0,16
DEATH_ONLY,100,0x000E950D,955661,16,16,0
DEATH_ONLY,100,0x000E9514,955668,0,0,31
DEATH_ONLY,100,0x000E9517,955671,0,0,255
DEATH_ONLY,100,0x000E951C,955676,0,0,196
DEATH_ONLY,100,0x000E9524,955684,0,0,5
DEATH_ONLY,100,0x000E952D,955693,16,16,36
DEATH_ONLY,100,0x000E9537,955703,64,64,0
DEATH_ONLY,100,0x000E954D,955725,16,16,0
DEATH_ONLY,100,0x000E9551,955729,0,0,38
DEATH_ONLY,100,0x000E9558,955736,188,188,185
DEATH_ONLY,100,0x000E955A,955738,12,12,3
DEATH_ONLY,100,0x000E955B,955739,6,6,29
DEATH_ONLY,100,0x000E955C,955740,0,0,196
DEATH_ONLY,100,0x000E955D,955741,16,16,17
DEATH_ONLY,100,0x000E9560,955744,188,188,6
DEATH_ONLY,100,0x000E9562,955746,12,12,0
DEATH_ONLY,100,0x000E9563,955747,6,6,0
DEATH_ONLY,100,0x000E9564,955748,0,0,5
DEATH_ONLY,100,0x000E9565,955749,16,16,0
DEATH_ONLY,100,0x000E9575,955765,16,16,0
DEATH_ONLY,100,0x000E9577,955767,64,64,0
DEATH_ONLY,100,0x000E9578,955768,188,188,231
DEATH_ONLY,100,0x000E957A,955770,12,12,0
DEATH_ONLY,100,0x000E957B,955771,6,6,0
DEATH_ONLY,100,0x000E957D,955773,16,16,0
DEATH_ONLY,100,0x000E957F,955775,64,64,0
DEATH_ONLY,100,0x000E9580,955776,188,188,186
DEATH_ONLY,100,0x000E9583,955779,6,6,2
DEATH_ONLY,100,0x000E9585,955781,33,33,16
DEATH_ONLY,100,0x000E9591,955793,0,0,38
DEATH_ONLY,100,0x000E9594,955796,0,0,31
DEATH_ONLY,100,0x000E959A,955802,0,0,3
DEATH_ONLY,100,0x000E959B,955803,0,0,29
DEATH_ONLY,100,0x000E959C,955804,0,0,196
DEATH_ONLY,100,0x000E959D,955805,0,0,17
DEATH_ONLY,100,0x000E959E,955806,0,0,32
DEATH_ONLY,100,0x000E95A6,955814,0,0,74
