rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
2849,ARM_CORE,0x000D5EEA,U16_BE,BODY_PROGRESSION,19154.5,4102,5122,797,0,3078,0,-797,3078,2281,1020,-4102,false,false,false,19154.5,-36,0,0,-18464
2850,ARM_CORE,0x000D4626,U16_BE,AUTO_AIM_DOWN,18844,0,9215,9008,9215,9008,9215,207,-207,0,9215,9215,false,false,false,-16360.0,18844,0,0,-54462
2851,ARM_CORE,0x000D4636,U16_BE,AUTO_AIM_DOWN,18844,0,9215,9008,9215,9008,9215,207,-207,0,9215,9215,false,false,false,-16360.0,18844,0,0,-54462
2852,ARM_CORE,0x000D6186,U16_BE,BODY_PROGRESSION,18816.0,0,8312,0,0,12288,42816,0,12288,12288,8312,42816,false,false,false,18816.0,-44432,0,0,-276752
2853,ARM_CORE,0x000D4464,U16_BE,AUTO_AIM_DOWN,18528,0,9264,9264,9264,9264,9264,0,0,0,9264,9264,false,false,false,-18528.0,18528,0,0,-55584
2854,ARM_CORE,0x000D4474,U16_BE,AUTO_AIM_DOWN,18528,0,9264,9264,9264,9264,9264,0,0,0,9264,9264,false,false,false,-18528.0,18528,0,0,-55584
2855,ARM_CORE,0x000D6122,U16_BE,AUTO_AIM_DOWN,18468,3078,0,3078,3078,3078,3078,0,0,0,-3078,0,false,false,false,0.0,18468,0,0,6156
2856,ARM_CORE,0x000D614A,U16_BE,AUTO_AIM_DOWN,18468,0,3078,0,0,0,0,0,0,0,3078,0,false,false,false,0.0,18468,0,0,6156
2857,ARM_CORE,0x000D61EA,U16_BE,AUTO_AIM_DOWN,18388,0,3078,0,0,40,0,0,40,40,3078,0,false,false,false,340.0,18388,0,0,6316
2858,ARM_CORE,0x000D4646,U16_BE,AUTO_AIM_DOWN,18234,0,8703,8496,8703,8496,8496,207,-207,0,8703,8496,false,false,false,-14922.0,18234,0,0,-49734
2859,ARM_CORE,0x000D4656,U16_BE,AUTO_AIM_DOWN,18234,0,8703,8496,8703,8496,8496,207,-207,0,8703,8496,false,false,false,-14922.0,18234,0,0,-49734
2860,ARM_CORE,0x000D5DFA,U16_BE,BODY_PROGRESSION,17959.0,4102,0,0,0,3078,0,0,3078,3078,-4102,-4102,false,false,false,17959.0,14360,0,0,-12300
2861,ARM_CORE,0x000D5E4A,U16_BE,BODY_PROGRESSION,17959.0,4102,0,0,0,3078,0,0,3078,3078,-4102,-4102,false,false,false,17959.0,14360,0,0,-12300
2862,ARM_CORE,0x000D5E9A,U16_BE,BODY_PROGRESSION,17959.0,4102,5122,0,0,3078,0,0,3078,3078,1020,-4102,false,false,false,17959.0,-36,0,0,-18464
2863,ARM_CORE,0x000D5968,U16_BE,BODY_PROGRESSION,17559.5,48526,48779,48130,48470,48949,48470,340,479,819,253,-56,true,false,true,17559.5,1240,0,0,3334
2864,CAMERA_NEAR,0x00079964,U16_BE,BODY_PROGRESSION,17412.5,15683,15663,15272,15598,16085,15630,326,487,813,-20,-53,true,false,true,17412.5,818,0,0,2868
2865,ARM_CORE,0x000D5BB0,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2866,ARM_CORE,0x000D5BC0,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2867,ARM_CORE,0x000D5BD8,U16_BE,BODY_PROGRESSION,17408.0,45568,45568,45568,45568,47616,45568,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2868,ARM_CORE,0x000D5C00,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2869,ARM_CORE,0x000D5C10,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2870,ARM_CORE,0x000D5C20,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2871,ARM_CORE,0x000D5C70,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2872,ARM_CORE,0x000D5CC0,U16_BE,BODY_PROGRESSION,17408.0,46080,46080,46080,46080,48128,46080,0,2048,2048,0,0,false,false,false,17408.0,4096,0,0,8192
2873,CAMERA_NEAR,0x000799A0,U32_BE,BODY_PROGRESSION,17109.0,1483,2057,2822,880,1772,1115,-1942,892,-1050,574,-368,false,false,false,17109.0,2130,0,0,5972
2874,CAMERA_NEAR,0x000799A2,U16_BE,BODY_PROGRESSION,17109.0,1483,2057,2822,880,1772,1115,-1942,892,-1050,574,-368,false,false,false,17109.0,2130,0,0,5972
2875,ARM_CORE,0x000D37EC,U32_BE,BODY_PROGRESSION,17105.5,1313,1887,2652,710,1601,944,-1942,891,-1051,574,-369,false,false,false,17105.5,2130,0,0,5964
2876,ARM_CORE,0x000D37EE,U16_BE,BODY_PROGRESSION,17105.5,1313,1887,2652,710,1601,944,-1942,891,-1051,574,-369,false,false,false,17105.5,2130,0,0,5964
2877,ARM_CORE,0x000D3B94,U32_BE,BODY_PROGRESSION,17105.5,1322,1896,2661,719,1610,953,-1942,891,-1051,574,-369,false,false,false,17105.5,2130,0,0,5964
2878,ARM_CORE,0x000D3B96,U16_BE,BODY_PROGRESSION,17105.5,1322,1896,2661,719,1610,953,-1942,891,-1051,574,-369,false,false,false,17105.5,2130,0,0,5964
2879,ARM_CORE,0x000D4964,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2880,ARM_CORE,0x000D4966,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2881,ARM_CORE,0x000D497C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2882,ARM_CORE,0x000D497E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2883,ARM_CORE,0x000D4994,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2884,ARM_CORE,0x000D4996,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2885,ARM_CORE,0x000D49AC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2886,ARM_CORE,0x000D49AE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2887,ARM_CORE,0x000D49C4,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2888,ARM_CORE,0x000D49C6,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2889,ARM_CORE,0x000D49DC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2890,ARM_CORE,0x000D49DE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2891,ARM_CORE,0x000D49EC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2892,ARM_CORE,0x000D49EE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2893,ARM_CORE,0x000D49FC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2894,ARM_CORE,0x000D49FE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2895,ARM_CORE,0x000D4A14,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2896,ARM_CORE,0x000D4A16,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2897,ARM_CORE,0x000D4A24,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2898,ARM_CORE,0x000D4A26,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2899,ARM_CORE,0x000D4A34,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2900,ARM_CORE,0x000D4A36,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2901,ARM_CORE,0x000D4A4C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2902,ARM_CORE,0x000D4A4E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2903,ARM_CORE,0x000D4A5C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2904,ARM_CORE,0x000D4A5E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2905,ARM_CORE,0x000D4A6C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2906,ARM_CORE,0x000D4A6E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2907,ARM_CORE,0x000D5094,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2908,ARM_CORE,0x000D5096,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2909,ARM_CORE,0x000D50C4,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2910,ARM_CORE,0x000D50C6,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2911,ARM_CORE,0x000D50DC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2912,ARM_CORE,0x000D50DE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2913,ARM_CORE,0x000D510C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2914,ARM_CORE,0x000D510E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2915,ARM_CORE,0x000D511C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2916,ARM_CORE,0x000D511E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2917,ARM_CORE,0x000D5144,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2918,ARM_CORE,0x000D5146,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2919,ARM_CORE,0x000D5154,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2920,ARM_CORE,0x000D5156,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2921,ARM_CORE,0x000D518C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2922,ARM_CORE,0x000D518E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2923,ARM_CORE,0x000D519C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2924,ARM_CORE,0x000D519E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2925,ARM_CORE,0x000D5D3A,U16_BE,AUTO_AIM_DOWN,16874,0,3078,0,0,797,0,0,797,797,3078,0,false,false,false,6774.5,16874,0,0,9344
2926,ARM_CORE,0x000D5DDA,U16_BE,AUTO_AIM_DOWN,16874,0,3078,0,0,797,0,0,797,797,3078,0,false,false,false,6774.5,16874,0,0,9344
2927,ARM_CORE,0x000D60FA,U16_BE,AUTO_AIM_DOWN,16874,0,3078,0,0,797,0,0,797,797,3078,0,false,false,false,6774.5,16874,0,0,9344
2928,ARM_CORE,0x000D4666,U16_BE,AUTO_AIM_DOWN,16698,0,7935,7728,7935,7728,7728,207,-207,0,7935,7728,false,false,false,-13386.0,16698,0,0,-45126
2929,ARM_CORE,0x000D4676,U16_BE,AUTO_AIM_DOWN,16698,0,7935,7728,7935,7728,7728,207,-207,0,7935,7728,false,false,false,-13386.0,16698,0,0,-45126
2930,ARM_CORE,0x000D5B5C,U16_BE,BODY_PROGRESSION,16184.0,1919,1919,1919,1919,15,1919,0,-1904,-1904,0,0,false,false,false,16184.0,3808,0,0,7616
2931,ARM_CORE,0x000D3630,U32_BE,BODY_PROGRESSION,15546.5,1036826655,1036831494,1036828852,1036831631,1036831597,1036830718,2779,-34,2745,4839,4063,false,false,false,15546.5,11436,0,0,-11710
2932,ARM_CORE,0x000D3632,U16_BE,BODY_PROGRESSION,15546.5,47135,51974,49332,52111,52077,51198,2779,-34,2745,4839,4063,false,false,false,15546.5,11436,0,0,-11710
2933,ARM_CORE,0x000D4484,U16_BE,AUTO_AIM_DOWN,15440,0,7720,7720,7720,7720,7720,0,0,0,7720,7720,false,false,false,-15440.0,15440,0,0,-46320
2934,ARM_CORE,0x000D4494,U16_BE,AUTO_AIM_DOWN,15440,0,7720,7720,7720,7720,7720,0,0,0,7720,7720,false,false,false,-15440.0,15440,0,0,-46320
2935,CAMERA_NEAR,0x00079974,U16_BE,BODY_PROGRESSION,15265.5,15642,15664,15384,15642,16087,15635,258,445,703,22,-7,true,false,true,15265.5,920,0,0,2800
2936,ARM_CORE,0x000D5BA8,U16_BE,BODY_PROGRESSION,15232.0,45568,45568,45568,45568,47360,45568,0,1792,1792,0,0,false,false,false,15232.0,3584,0,0,7168
2937,ARM_CORE,0x000D5BF8,U16_BE,BODY_PROGRESSION,15232.0,45568,45568,45568,45568,47360,45568,0,1792,1792,0,0,false,false,false,15232.0,3584,0,0,7168
2938,ARM_CORE,0x000D5B4C,U16_BE,BODY_PROGRESSION,15223.5,1792,1792,1792,1792,1,1792,0,-1791,-1791,0,0,false,false,false,15223.5,3582,0,0,7164
2939,ARM_CORE,0x000D4686,U16_BE,AUTO_AIM_DOWN,15162,0,7167,6960,7167,6960,6960,207,-207,0,7167,6960,false,false,false,-11850.0,15162,0,0,-40518
2940,ARM_CORE,0x000D4696,U16_BE,AUTO_AIM_DOWN,15162,0,7167,6960,7167,6960,6960,207,-207,0,7167,6960,false,false,false,-11850.0,15162,0,0,-40518
2941,ARM_CORE,0x000D5DC0,U16_BE,BODY_PROGRESSION,14976.0,48128,47360,59136,59136,63488,59136,0,4352,4352,-768,11008,false,false,false,14976.0,13312,0,0,-69120
2942,ARM_CORE,0x000D60E0,U16_BE,BODY_PROGRESSION,14976.0,48128,47360,59136,59136,63488,59136,0,4352,4352,-768,11008,false,false,false,14976.0,13312,0,0,-69120
2943,ARM_CORE,0x000D6110,U16_BE,BODY_PROGRESSION,14976.0,47360,47616,48128,48128,60672,1536,0,12544,12544,256,-45824,false,false,false,14976.0,-64512,0,0,-315904
2944,ARM_CORE,0x000D5DF2,U16_BE,AUTO_AIM_DOWN,14778,797,5122,4102,4102,3078,4102,0,-1024,-1024,4325,3305,false,false,false,2094.0,14778,0,0,-13694
2945,ARM_CORE,0x000D3A5C,U16_BE,BODY_PROGRESSION,14425.0,48478,48780,48230,48442,48936,48092,212,494,706,302,-386,true,false,true,14425.0,748,0,0,340
2946,ARM_CORE,0x000D3A9C,U16_BE,BODY_PROGRESSION,14384.0,48479,48779,48230,48441,48936,48074,211,495,706,300,-405,true,false,true,14384.0,704,0,0,184
2947,ARM_CORE,0x000D6172,U16_BE,AUTO_AIM_DOWN,14360,3078,0,3078,3078,4102,0,0,1024,1024,-3078,-3078,false,false,false,2548.0,14360,0,0,-14372
2948,ARM_CORE,0x000D6096,U16_BE,AUTO_AIM_DOWN,14160,15392,8312,0,0,0,0,0,0,0,-7080,-15392,false,false,false,-30784.0,14160,0,0,-108976
2949,ARM_CORE,0x000D3ABC,U16_BE,BODY_PROGRESSION,14038.5,16931,16894,16944,16934,16267,16939,-10,-667,-677,-37,8,false,true,true,14038.5,1386,0,0,2718
2950,ARM_CORE,0x000D6000,U16_BE,BODY_PROGRESSION,13952.0,48128,48128,59136,64256,63488,63488,5120,-768,4352,0,15360,false,false,false,13952.0,0,0,0,-102400
2951,ARM_CORE,0x000D5D8A,U16_BE,AUTO_AIM_DOWN,13686,797,3078,797,797,797,797,0,0,0,2281,0,false,false,false,0.0,13686,0,0,4562
2952,ARM_CORE,0x000D46A6,U16_BE,AUTO_AIM_DOWN,13626,0,6399,6192,6399,6192,6192,207,-207,0,6399,6192,false,false,false,-10314.0,13626,0,0,-35910
2953,ARM_CORE,0x000D46B6,U16_BE,AUTO_AIM_DOWN,13626,0,6399,6192,6399,6192,6192,207,-207,0,6399,6192,false,false,false,-10314.0,13626,0,0,-35910
2954,ARM_CORE,0x000D5C30,U16_BE,BODY_PROGRESSION,13056.0,46080,46080,46080,46080,47616,46080,0,1536,1536,0,0,false,false,false,13056.0,3072,0,0,6144
2955,ARM_CORE,0x000D5C80,U16_BE,BODY_PROGRESSION,13056.0,46080,46080,46080,46080,47616,46080,0,1536,1536,0,0,false,false,false,13056.0,3072,0,0,6144
2956,ARM_CORE,0x000D5DA0,U16_BE,BODY_PROGRESSION,13056.0,46592,47616,46592,46592,48128,46592,0,1536,1536,1024,0,false,false,false,13056.0,5120,0,0,8192
2957,ARM_CORE,0x000D5F60,U16_BE,BODY_PROGRESSION,12928.0,47616,48128,59136,64256,63488,63488,5120,-768,4352,512,15872,false,false,false,12928.0,1024,0,0,-105472
2958,ARM_CORE,0x000D5F42,U16_BE,BODY_PROGRESSION,12788.0,0,0,4102,5126,3078,3078,1024,-2048,-1024,0,3078,false,false,false,12788.0,0,0,0,-16432
2959,ARM_CORE,0x000D46C6,U16_BE,AUTO_AIM_DOWN,12602,0,5887,5680,5680,5680,5680,0,0,0,5887,5680,false,false,false,-11360.0,12602,0,0,-33666
2960,ARM_CORE,0x000D46D6,U16_BE,AUTO_AIM_DOWN,12602,0,5887,5680,5680,5680,5680,0,0,0,5887,5680,false,false,false,-11360.0,12602,0,0,-33666
2961,ARM_CORE,0x000D44A4,U16_BE,AUTO_AIM_DOWN,12352,0,6176,6176,6176,6176,6176,0,0,0,6176,6176,false,false,false,-12352.0,12352,0,0,-37056
2962,ARM_CORE,0x000D44B4,U16_BE,AUTO_AIM_DOWN,12352,0,6176,6176,6176,6176,6176,0,0,0,6176,6176,false,false,false,-12352.0,12352,0,0,-37056
2963,ARM_CORE,0x000D5F3C,F32_BE,BODY_PROGRESSION,12239.385498047,2.9249695209422e-39,1.4693679385279e-39,-580.50732421875,6.0355723004659e-36,6.0375926813814e-36,6.0348031781856e-36,580.50732421875,2.0203809154758e-39,580.50732421875,-1.4556015824143e-39,6.0318782086647e-36,true,false,true,12239.385498047,1.4312615886084e-38,7766.087890625,0,2322.029296875
2964,ARM_CORE,0x000D5F8C,F32_BE,BODY_PROGRESSION,12239.385498047,2.91924101282e-39,9.8090892502737e-45,-580.50732421875,2.9603046630186e-39,6.0380346397067e-36,6.0333797279952e-36,580.50732421875,6.0350743350436e-36,580.50732421875,-2.9192312037308e-39,6.0304604869823e-36,true,false,true,12239.385498047,2.6825210645401e-38,7766.087890625,0,2322.029296875
2965,ARM_CORE,0x000D3AB8,F32_BE,BODY_PROGRESSION,12227.934570313,20130.318359375,18962.8359375,19773.087890625,20122.375,20340.98828125,20347.349609375,349.287109375,218.61328125,567.900390625,-1167.482421875,217.03125,true,false,true,12227.934570313,6992.171875,0,0,2870.31640625
2966,ARM_CORE,0x000D3A68,F32_BE,BODY_PROGRESSION,11973.919921875,20165.58984375,18988.49609375,19801.6875,20155.498046875,20357.5625,20373.5703125,353.810546875,202.064453125,555.875,-1177.09375,207.98046875,true,false,true,11973.919921875,7030.546875,0,0,2913.84375
2967,ARM_CORE,0x000D3AA8,F32_BE,BODY_PROGRESSION,11973.919921875,20165.58984375,18988.7109375,19801.685546875,20155.5,20357.560546875,20373.564453125,353.814453125,202.060546875,555.875,-1176.87890625,207.974609375,true,false,true,11973.919921875,7029.265625,0,0,2913.4609375
2968,ARM_CORE,0x000D3E10,F32_BE,BODY_PROGRESSION,11645.243164063,20197.63671875,19022.962890625,19836.126953125,20190.46484375,20375.31640625,20389.794921875,354.337890625,184.8515625,539.189453125,-1174.673828125,192.158203125,true,false,true,11645.243164063,7019.0859375,0,0,2968.83984375
2969,ARM_NEAR_X,0x000D3E10,F32_BE,BODY_PROGRESSION,11645.231445313,20197.63671875,19022.962890625,19836.126953125,20190.46484375,20375.31640625,20389.80078125,354.337890625,184.8515625,539.189453125,-1174.673828125,192.1640625,true,false,true,11645.231445313,7019.07421875,0,0,2968.79296875
2970,ARM_CORE,0x000D3E50,F32_BE,BODY_PROGRESSION,11645.21484375,20197.63671875,19023.1796875,19836.12890625,20190.46484375,20375.31640625,20389.791015625,354.3359375,184.8515625,539.1875,-1174.45703125,192.154296875,true,false,true,11645.21484375,7017.79296875,0,0,2968.4296875
2971,ARM_NEAR_X,0x000D3E50,F32_BE,BODY_PROGRESSION,11645.20703125,20197.63671875,19023.1796875,19836.12890625,20190.46484375,20375.31640625,20389.794921875,354.3359375,184.8515625,539.1875,-1174.45703125,192.158203125,true,false,true,11645.20703125,7017.78515625,0,0,2968.3984375
2972,ARM_CORE,0x000D5E02,U16_BE,BODY_PROGRESSION,11252.0,0,0,3078,3078,5126,3078,0,2048,2048,0,3078,false,false,false,11252.0,4096,0,0,-16432
2973,ARM_CORE,0x000D5E52,U16_BE,BODY_PROGRESSION,11252.0,0,0,3078,3078,5126,3078,0,2048,2048,0,3078,false,false,false,11252.0,4096,0,0,-16432
2974,ARM_CORE,0x000D5EA2,U16_BE,BODY_PROGRESSION,11252.0,0,0,3078,3078,5126,3078,0,2048,2048,0,3078,false,false,false,11252.0,4096,0,0,-16432
2975,ARM_CORE,0x000D46E6,U16_BE,AUTO_AIM_DOWN,11066,0,5119,4912,4912,4912,4912,0,0,0,5119,4912,false,false,false,-9824.0,11066,0,0,-29058
2976,ARM_CORE,0x000D46F6,U16_BE,AUTO_AIM_DOWN,11066,0,5119,4912,4912,4912,4912,0,0,0,5119,4912,false,false,false,-9824.0,11066,0,0,-29058
2977,ARM_CORE,0x000D5BBC,U16_BE,BODY_PROGRESSION,10880.0,0,0,0,0,1280,0,0,1280,1280,0,0,false,false,false,10880.0,2560,0,0,5120
2978,ARM_CORE,0x000D5C50,U16_BE,BODY_PROGRESSION,10880.0,46080,46080,46080,46080,47360,46080,0,1280,1280,0,0,false,false,false,10880.0,2560,0,0,5120
2979,ARM_CORE,0x000D5CA0,U16_BE,BODY_PROGRESSION,10880.0,46080,46080,46080,46080,47360,46080,0,1280,1280,0,0,false,false,false,10880.0,2560,0,0,5120
2980,ARM_CORE,0x000D5D50,U16_BE,BODY_PROGRESSION,10880.0,46848,47616,46848,46848,48128,46848,0,1280,1280,768,0,false,false,false,10880.0,4096,0,0,6656
2981,ARM_CORE,0x000D5D4C,U16_BE,BODY_PROGRESSION,10591.0,34,0,34,34,1280,34,0,1246,1246,-34,0,false,false,false,10591.0,2696,0,0,5052
2982,ARM_CORE,0x000D5B96,U16_BE,BODY_PROGRESSION,10330.5,433,428,473,443,0,438,-30,-443,-473,-5,5,false,true,true,10330.5,866,0,0,1862
2983,ARM_CORE,0x000D5E22,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2984,ARM_CORE,0x000D5E72,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2985,ARM_CORE,0x000D60A2,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2986,ARM_CORE,0x000D5D40,U32_BE,AUTO_AIM_DOWN,10240,3154119686,3154121734,3154119686,3154119686,3154120710,3154119686,0,1024,1024,2048,0,false,false,false,8704.0,10240,0,0,8192
2987,ARM_CORE,0x000D5D42,U16_BE,AUTO_AIM_DOWN,10240,3078,5126,3078,3078,4102,3078,0,1024,1024,2048,0,false,false,false,8704.0,10240,0,0,8192
2988,ARM_CORE,0x000D44C4,U16_BE,AUTO_AIM_DOWN,9778,0,4889,4889,4889,4889,4889,0,0,0,4889,4889,false,false,false,-9778.0,9778,0,0,-29334
2989,ARM_CORE,0x000D44D4,U16_BE,AUTO_AIM_DOWN,9778,0,4889,4889,4889,4889,4889,0,0,0,4889,4889,false,false,false,-9778.0,9778,0,0,-29334
