rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
2654,ARM_CORE,0x000D5096,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2655,ARM_CORE,0x000D50C4,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2656,ARM_CORE,0x000D50C6,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2657,ARM_CORE,0x000D50DC,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2658,ARM_CORE,0x000D50DE,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2659,ARM_CORE,0x000D510C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2660,ARM_CORE,0x000D510E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2661,ARM_CORE,0x000D511C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2662,ARM_CORE,0x000D511E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2663,ARM_CORE,0x000D5144,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2664,ARM_CORE,0x000D5146,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2665,ARM_CORE,0x000D5154,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2666,ARM_CORE,0x000D5156,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2667,ARM_CORE,0x000D518C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2668,ARM_CORE,0x000D518E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2669,ARM_CORE,0x000D519C,U32_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2670,ARM_CORE,0x000D519E,U16_BE,AUTO_AIM_DOWN,16928,0,8464,8464,8464,8464,8464,0,0,0,8464,8464,false,false,false,-16928.0,16928,0,0,-50784
2671,CAMERA_NEAR,0x0007996C,F32_BE,AUTO_AIM_DOWN,16760.46875,25853.96484375,18330.697265625,20238.90234375,19475.841796875,19573.759765625,17944.6015625,-763.060546875,97.91796875,-665.142578125,-7523.267578125,-7909.36328125,false,false,false,-9185.8349609375,16760.46875,0,0,-45176.12890625
2672,ARM_CORE,0x000D4666,U16_BE,AUTO_AIM_DOWN,16698,0,7935,7935,7728,7728,7728,-207,0,-207,7935,7728,false,false,false,-13696.5,16698,0,0,-45126
2673,ARM_CORE,0x000D4676,U16_BE,AUTO_AIM_DOWN,16698,0,7935,7935,7728,7728,7728,-207,0,-207,7935,7728,false,false,false,-13696.5,16698,0,0,-45126
2674,ARM_CORE,0x000D4484,U16_BE,AUTO_AIM_DOWN,15440,0,7720,7720,7720,7720,7720,0,0,0,7720,7720,false,false,false,-15440.0,15440,0,0,-46320
2675,ARM_CORE,0x000D4494,U16_BE,AUTO_AIM_DOWN,15440,0,7720,7720,7720,7720,7720,0,0,0,7720,7720,false,false,false,-15440.0,15440,0,0,-46320
2676,ARM_CORE,0x000D4686,U16_BE,AUTO_AIM_DOWN,15162,0,7167,7167,6960,6960,6960,-207,0,-207,7167,6960,false,false,false,-12160.5,15162,0,0,-40518
2677,ARM_CORE,0x000D4696,U16_BE,AUTO_AIM_DOWN,15162,0,7167,7167,6960,6960,6960,-207,0,-207,7167,6960,false,false,false,-12160.5,15162,0,0,-40518
2678,ARM_CORE,0x000D5E92,U16_BE,BODY_PROGRESSION,13846.0,797,0,4102,5122,5126,4102,1020,4,1024,-797,3305,true,false,true,13846.0,6830,0,0,-20750
2679,ARM_CORE,0x000D46A6,U16_BE,AUTO_AIM_DOWN,13626,0,6399,6399,6192,6192,6192,-207,0,-207,6399,6192,false,false,false,-10624.5,13626,0,0,-35910
2680,ARM_CORE,0x000D46B6,U16_BE,AUTO_AIM_DOWN,13626,0,6399,6399,6192,6192,6192,-207,0,-207,6399,6192,false,false,false,-10624.5,13626,0,0,-35910
2681,ARM_CORE,0x000D5D38,U16_BE,BODY_PROGRESSION,13056.0,46592,48128,46592,48128,48128,46592,1536,0,1536,1536,0,false,false,false,13056.0,6144,0,0,9216
2682,ARM_CORE,0x000D3F4A,U16_BE,AUTO_AIM_DOWN,12840,0,2140,0,0,0,0,0,0,0,2140,0,false,false,false,0.0,12840,0,0,4280
2683,ARM_CORE,0x000D3F5E,U16_BE,AUTO_AIM_DOWN,12840,0,2140,0,0,0,0,0,0,0,2140,0,false,false,false,0.0,12840,0,0,4280
2684,ARM_CORE,0x000D5FBC,U16_BE,BODY_PROGRESSION,12753.5,16,15,0,1280,31,16,1280,-1249,31,-1,0,false,false,false,12753.5,36,0,0,5122
2685,ARM_CORE,0x000D60F4,U16_BE,BODY_PROGRESSION,12752.0,16,1280,0,1280,32,16,1280,-1248,32,1264,0,false,false,false,12752.0,7552,0,0,7648
2686,ARM_CORE,0x000D5F6C,U16_BE,BODY_PROGRESSION,12721.5,0,31,0,1280,31,16,1280,-1249,31,31,16,false,false,false,12721.5,92,0,0,5054
2687,ARM_CORE,0x000D46C6,U16_BE,AUTO_AIM_DOWN,12602,0,5887,5887,5680,5680,5680,-207,0,-207,5887,5680,false,false,false,-9600.5,12602,0,0,-32838
2688,ARM_CORE,0x000D46D6,U16_BE,AUTO_AIM_DOWN,12602,0,5887,5887,5680,5680,5680,-207,0,-207,5887,5680,false,false,false,-9600.5,12602,0,0,-32838
2689,ARM_CORE,0x000D44A4,U16_BE,AUTO_AIM_DOWN,12352,0,6176,6176,6176,6176,6176,0,0,0,6176,6176,false,false,false,-12352.0,12352,0,0,-37056
2690,ARM_CORE,0x000D44B4,U16_BE,AUTO_AIM_DOWN,12352,0,6176,6176,6176,6176,6176,0,0,0,6176,6176,false,false,false,-12352.0,12352,0,0,-37056
2691,ARM_CORE,0x000D5D8C,F32_BE,BODY_PROGRESSION,12239.385498047,-580.50732421875,1.4317907189085e-39,-580.50732421875,1.4299073737725e-39,1.4317907189085e-39,-580.50732421875,580.50732421875,1.8833451360526e-42,580.50732421875,580.50732421875,0.0,true,false,true,12239.385498047,2322.029296875,10088.1171875,0,3483.0439453125
2692,ARM_CORE,0x000D6064,F32_BE,BODY_PROGRESSION,12239.385498047,0,2.9068983759463e-39,-580.50732421875,6.0355723004659e-36,6.0380346397067e-36,0,580.50732421875,2.4623392407361e-39,580.50732421875,2.9068983759463e-39,0,true,false,true,12239.385498047,1.2081883076165e-35,7766.087890625,0,2322.029296875
2693,ARM_NEAR_X,0x000D3CAE,U16_BE,AUTO_AIM_DOWN,11532,33828,33616,62328,60778,60778,12008,-1550,0,-1550,-212,-21820,false,false,false,-30465.0,11532,0,0,-167936
2694,ARM_CORE,0x000D3CAE,U16_BE,AUTO_AIM_DOWN,11532,33828,33616,62328,60778,60778,12008,-1550,0,-1550,-212,-21820,false,false,false,-30465.0,11532,0,0,-167936
2695,CAMERA_NEAR,0x00079964,U16_BE,BODY_PROGRESSION,11265.5,15682,15703,15278,15641,15793,15791,363,152,515,21,109,true,false,true,11265.5,46,0,0,1230
2696,ARM_CORE,0x000D5D9E,U16_BE,BODY_PROGRESSION,11152.0,1312,0,1312,0,0,1312,-1312,0,-1312,-1312,0,false,false,false,11152.0,5248,0,0,7872
2697,ARM_CORE,0x000D46E6,U16_BE,AUTO_AIM_DOWN,11066,0,5119,5119,4912,4912,4912,-207,0,-207,5119,4912,false,false,false,-8064.5,11066,0,0,-28230
2698,ARM_CORE,0x000D46F6,U16_BE,AUTO_AIM_DOWN,11066,0,5119,5119,4912,4912,4912,-207,0,-207,5119,4912,false,false,false,-8064.5,11066,0,0,-28230
2699,ARM_CORE,0x000D5D9C,U16_BE,BODY_PROGRESSION,10880.0,1280,0,1280,0,0,1280,-1280,0,-1280,-1280,0,false,false,false,10880.0,5120,0,0,7680
2700,ARM_CORE,0x000D6144,U16_BE,BODY_PROGRESSION,10880.0,0,1280,0,1280,1280,0,1280,0,1280,1280,0,false,false,false,10880.0,5120,0,0,7680
2701,ARM_CORE,0x000D616C,U16_BE,BODY_PROGRESSION,10880.0,1280,0,1280,0,0,1280,-1280,0,-1280,-1280,0,false,false,false,10880.0,5120,0,0,7680
2702,ARM_CORE,0x000D6194,U16_BE,BODY_PROGRESSION,10880.0,0,1280,0,1280,1280,0,1280,0,1280,1280,0,false,false,false,10880.0,5120,0,0,7680
2703,ARM_CORE,0x000D61BC,U16_BE,BODY_PROGRESSION,10880.0,1280,0,1280,0,0,1280,-1280,0,-1280,-1280,0,false,false,false,10880.0,5120,0,0,7680
2704,ARM_CORE,0x000D61E4,U16_BE,BODY_PROGRESSION,10880.0,0,1280,0,1280,1280,0,1280,0,1280,1280,0,false,false,false,10880.0,5120,0,0,7680
2705,ARM_CORE,0x000D5DD4,U16_BE,BODY_PROGRESSION,10848.0,16,1280,0,1280,1280,0,1280,0,1280,1264,-16,false,false,false,10848.0,5024,0,0,7520
2706,ARM_CORE,0x000D5E24,U16_BE,BODY_PROGRESSION,10848.0,16,1280,0,1280,1280,0,1280,0,1280,1264,-16,false,false,false,10848.0,5024,0,0,7520
2707,ARM_CORE,0x000D5E74,U16_BE,BODY_PROGRESSION,10848.0,16,1280,0,1280,1280,0,1280,0,1280,1264,-16,false,false,false,10848.0,5024,0,0,7520
2708,ARM_CORE,0x000D5DF2,U16_BE,AUTO_AIM_DOWN,10690,797,5122,4102,5122,5122,4102,1020,0,1020,4325,3305,false,false,false,2060.0,10690,0,0,-13710
2709,ARM_CORE,0x000D5E42,U16_BE,AUTO_AIM_DOWN,10690,797,5122,4102,5122,5122,4102,1020,0,1020,4325,3305,false,false,false,2060.0,10690,0,0,-13710
2710,ARM_CORE,0x000D5968,U16_BE,BODY_PROGRESSION,10567.0,48526,48744,48167,48504,48647,48647,337,143,480,218,121,true,false,true,10567.0,824,0,0,1388
2711,ARM_CORE,0x000D5DD2,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2712,ARM_CORE,0x000D5E22,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2713,ARM_CORE,0x000D5E72,U16_BE,AUTO_AIM_DOWN,10244,5122,0,0,0,0,0,0,0,0,-5122,-5122,false,false,false,-10244.0,10244,0,0,-30732
2714,ARM_CORE,0x000D44C4,U16_BE,AUTO_AIM_DOWN,9778,0,4889,4889,4889,4889,4889,0,0,0,4889,4889,false,false,false,-9778.0,9778,0,0,-29334
2715,ARM_CORE,0x000D44D4,U16_BE,AUTO_AIM_DOWN,9778,0,4889,4889,4889,4889,4889,0,0,0,4889,4889,false,false,false,-9778.0,9778,0,0,-29334
2716,ARM_CORE,0x000D4706,U16_BE,AUTO_AIM_DOWN,9530,0,4351,4144,4144,4144,4144,0,0,0,4351,4144,false,false,false,-8288.0,9530,0,0,-24450
2717,ARM_CORE,0x000D4716,U16_BE,AUTO_AIM_DOWN,9530,0,4351,4144,4144,4144,4144,0,0,0,4351,4144,false,false,false,-8288.0,9530,0,0,-24450
2718,ARM_CORE,0x000D5DC4,F32_BE,SCREEN_Y_LIKE,9288.1171875,2.9068983759463e-39,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,-2.9068983759463e-39,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2719,ARM_CORE,0x000D5E14,F32_BE,SCREEN_Y_LIKE,9288.1171875,2.9068983759463e-39,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,-2.9068983759463e-39,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2720,ARM_CORE,0x000D5E64,F32_BE,SCREEN_Y_LIKE,9288.1171875,2.9068983759463e-39,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,-2.9068983759463e-39,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2721,ARM_CORE,0x000D6134,F32_BE,SCREEN_Y_LIKE,9288.1171875,0,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2722,ARM_CORE,0x000D615C,F32_BE,SCREEN_Y_LIKE,9288.1171875,-580.50732421875,0,-580.50732421875,0,0,-580.50732421875,580.50732421875,0,580.50732421875,580.50732421875,0.0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2723,ARM_CORE,0x000D6184,F32_BE,SCREEN_Y_LIKE,9288.1171875,0,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2724,ARM_CORE,0x000D61AC,F32_BE,SCREEN_Y_LIKE,9288.1171875,-580.50732421875,0,-580.50732421875,0,0,-580.50732421875,580.50732421875,0,580.50732421875,580.50732421875,0.0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2725,ARM_CORE,0x000D61D4,F32_BE,SCREEN_Y_LIKE,9288.1171875,0,-580.50732421875,0,-580.50732421875,-580.50732421875,0,-580.50732421875,0.0,-580.50732421875,-580.50732421875,0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2726,ARM_CORE,0x000D61FC,F32_BE,SCREEN_Y_LIKE,9288.1171875,-580.50732421875,0,-580.50732421875,0,0,-580.50732421875,580.50732421875,0,580.50732421875,580.50732421875,0.0,false,false,false,4934.3122558594,2322.029296875,9288.1171875,0,3483.0439453125
2727,CAMERA_NEAR,0x00079974,U16_BE,BODY_PROGRESSION,9049.5,15662,15652,15382,15660,15783,15781,278,123,401,-10,119,true,false,true,9049.5,64,0,0,672
2728,ARM_CORE,0x000D5D68,U16_BE,BODY_PROGRESSION,8882.5,63488,64533,63488,64533,64533,63488,1045,0,1045,1045,0,false,false,false,8882.5,4180,0,0,6270
2729,ARM_CORE,0x000D3644,U32_BE,BODY_PROGRESSION,8858.0,1036819374,1036819900,1036827593,1036831430,1036831409,1036831268,3837,-21,3816,526,11894,false,false,false,8858.0,1334,0,0,-78752
2730,ARM_CORE,0x000D3646,U16_BE,BODY_PROGRESSION,8858.0,39854,40380,48073,51910,51889,51748,3837,-21,3816,526,11894,false,false,false,8858.0,1334,0,0,-78752
2731,ARM_CORE,0x000D5D90,U32_BE,BODY_PROGRESSION,8704.0,3154120710,3154121734,3154120710,3154121734,3154121734,3154120710,1024,0,1024,1024,0,false,false,false,8704.0,4096,0,0,6144
2732,ARM_CORE,0x000D5D92,U16_BE,BODY_PROGRESSION,8704.0,4102,5126,4102,5126,5126,4102,1024,0,1024,1024,0,false,false,false,8704.0,4096,0,0,6144
2733,ARM_CORE,0x000D5DA0,U16_BE,BODY_PROGRESSION,8704.0,46592,47616,46592,47616,47616,46592,1024,0,1024,1024,0,false,false,false,8704.0,4096,0,0,6144
2734,ARM_CORE,0x000D613A,U16_BE,BODY_PROGRESSION,8670.0,5122,4102,5122,4102,4102,5122,-1020,0,-1020,-1020,0,false,false,false,8670.0,4080,0,0,6120
2735,ARM_CORE,0x000D6162,U16_BE,BODY_PROGRESSION,8670.0,4102,5122,4102,5122,5122,4102,1020,0,1020,1020,0,false,false,false,8670.0,4080,0,0,6120
2736,ARM_CORE,0x000D618A,U16_BE,BODY_PROGRESSION,8670.0,5122,4102,5122,4102,4102,5122,-1020,0,-1020,-1020,0,false,false,false,8670.0,4080,0,0,6120
2737,ARM_CORE,0x000D61B2,U16_BE,BODY_PROGRESSION,8670.0,4102,5122,4102,5122,5122,4102,1020,0,1020,1020,0,false,false,false,8670.0,4080,0,0,6120
2738,ARM_CORE,0x000D61DA,U16_BE,BODY_PROGRESSION,8670.0,5122,4102,5122,4102,4102,5122,-1020,0,-1020,-1020,0,false,false,false,8670.0,4080,0,0,6120
2739,ARM_CORE,0x000D4726,U16_BE,AUTO_AIM_DOWN,8506,0,3839,3632,3632,3632,3632,0,0,0,3839,3632,false,false,false,-7264.0,8506,0,0,-21378
2740,ARM_CORE,0x000D4736,U16_BE,AUTO_AIM_DOWN,8506,0,3839,3632,3632,3632,3632,0,0,0,3839,3632,false,false,false,-7264.0,8506,0,0,-21378
2741,ARM_CORE,0x000D611C,U16_BE,BODY_PROGRESSION,8384.0,1280,0,1280,0,0,32,-1280,0,-1280,-1280,-1248,false,false,false,8384.0,2624,0,0,-2304
2742,ARM_CORE,0x000D5DFC,U16_BE,BODY_PROGRESSION,8382.0,31,0,1280,0,0,1280,-1280,0,-1280,-31,1249,false,false,false,8382.0,-2374,0,0,-4810
2743,ARM_CORE,0x000D5E4C,U16_BE,BODY_PROGRESSION,8382.0,31,0,1280,0,0,1280,-1280,0,-1280,-31,1249,false,false,false,8382.0,-2374,0,0,-4810
2744,ARM_CORE,0x000D5DFA,U16_BE,AUTO_AIM_DOWN,8204,4102,0,0,0,0,0,0,0,0,-4102,-4102,false,false,false,-8204.0,8204,0,0,-24612
2745,ARM_CORE,0x000D5E4A,U16_BE,AUTO_AIM_DOWN,8204,4102,0,0,0,0,0,0,0,0,-4102,-4102,false,false,false,-8204.0,8204,0,0,-24612
2746,ARM_CORE,0x000D5E9A,U16_BE,AUTO_AIM_DOWN,8204,4102,0,0,0,0,0,0,0,0,-4102,-4102,false,false,false,-8204.0,8204,0,0,-24612
2747,ARM_CORE,0x000D5EB2,U16_BE,AUTO_AIM_DOWN,8204,5126,4102,0,797,0,3078,797,-797,0,-1024,-2048,false,false,false,3874.0,8204,0,0,-11148
2748,ARM_CORE,0x000D4746,U16_BE,AUTO_AIM_DOWN,7482,0,3327,3120,3120,3120,3120,0,0,0,3327,3120,false,false,false,-6240.0,7482,0,0,-18306
2749,ARM_CORE,0x000D4756,U16_BE,AUTO_AIM_DOWN,7482,0,3327,3120,3120,3120,3120,0,0,0,3327,3120,false,false,false,-6240.0,7482,0,0,-18306
2750,ARM_CORE,0x000D4326,U16_BE,AUTO_AIM_DOWN,7296,61680,65328,65328,65328,65328,65328,0,0,0,3648,3648,false,false,false,-7296.0,7296,0,0,-21888
2751,ARM_CORE,0x000D4366,U16_BE,AUTO_AIM_DOWN,7296,61680,65328,65328,65328,65328,65328,0,0,0,3648,3648,false,false,false,-7296.0,7296,0,0,-21888
2752,ARM_CORE,0x000D44E4,U16_BE,AUTO_AIM_DOWN,7206,0,3603,3603,3603,3603,3603,0,0,0,3603,3603,false,false,false,-7206.0,7206,0,0,-21618
2753,ARM_CORE,0x000D44F4,U16_BE,AUTO_AIM_DOWN,7206,0,3603,3603,3603,3603,3603,0,0,0,3603,3603,false,false,false,-7206.0,7206,0,0,-21618
2754,ARM_CORE,0x000D5DC2,U16_BE,AUTO_AIM_DOWN,7064,5126,797,0,797,797,0,797,0,797,-4329,-5126,false,false,false,-3477.5,7064,0,0,-29162
2755,ARM_CORE,0x000D5E12,U16_BE,AUTO_AIM_DOWN,7064,5126,797,0,797,797,0,797,0,797,-4329,-5126,false,false,false,-3477.5,7064,0,0,-29162
2756,ARM_CORE,0x000D5E62,U16_BE,AUTO_AIM_DOWN,7064,5126,797,0,797,797,0,797,0,797,-4329,-5126,false,false,false,-3477.5,7064,0,0,-29162
2757,ARM_CORE,0x000D5EC4,F32_BE,SCREEN_Y_LIKE,6966.087890625,1.4693679385279e-39,2.9603046630186e-39,0,6.0391883231272e-36,-580.50732421875,0,6.0391883231272e-36,-580.50732421875,-580.50732421875,1.4909367244907e-39,-1.4693679385279e-39,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2758,ARM_CORE,0x000D5F14,F32_BE,SCREEN_Y_LIKE,6966.087890625,1.4693679385279e-39,2.9068983759463e-39,1.4693679385279e-39,6.0328975916403e-36,-580.50732421875,0,6.0314282237018e-36,-580.50732421875,-580.50732421875,1.4375304374184e-39,-1.4693679385279e-39,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2759,ARM_CORE,0x000D5F64,F32_BE,SCREEN_Y_LIKE,6966.087890625,1.4693679385279e-39,1.4317907189085e-39,1.4693679385279e-39,2.917436140398e-39,-580.50732421875,0,1.4480682018701e-39,-580.50732421875,-580.50732421875,-3.7577219619334e-41,-1.4693679385279e-39,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2760,ARM_CORE,0x000D5FB4,F32_BE,SCREEN_Y_LIKE,6966.087890625,0,1.4317907189085e-39,1.4693679385279e-39,2.9125147801913e-39,-580.50732421875,0,1.4431468416634e-39,-580.50732421875,-580.50732421875,1.4317907189085e-39,0,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2761,ARM_CORE,0x000D6004,F32_BE,SCREEN_Y_LIKE,6966.087890625,2.9068983759463e-39,6.0327311398035e-36,0,2.9291173643966e-39,-580.50732421875,0,2.9291173643966e-39,-580.50732421875,-580.50732421875,6.0298242414276e-36,-2.9068983759463e-39,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2762,ARM_CORE,0x000D60A4,F32_BE,SCREEN_Y_LIKE,6966.087890625,1.4693679385279e-39,6.0362782858426e-36,0,2.9606297642623e-39,-580.50732421875,0,2.9606297642623e-39,-580.50732421875,-580.50732421875,6.0348089179041e-36,-1.4693679385279e-39,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2763,ARM_CORE,0x000D60EC,F32_BE,SCREEN_Y_LIKE,6966.087890625,0,2.9272228088728e-39,1.4693679385279e-39,2.9625803717247e-39,-580.50732421875,0,1.4932124331968e-39,-580.50732421875,-580.50732421875,2.9272228088728e-39,0,false,false,false,4934.3122558594,1161.0146484375,6966.087890625,0,2322.029296875
2764,ARM_CORE,0x000D6032,U16_BE,AUTO_AIM_DOWN,6822,797,0,5126,5122,5122,4102,-4,0,-4,-797,3305,false,false,false,-6576.0,6822,0,0,-24830
2765,ARM_CORE,0x000D42E6,U16_BE,AUTO_AIM_DOWN,6780,61938,65328,65328,65328,65328,65328,0,0,0,3390,3390,false,false,false,-6780.0,6780,0,0,-20340
2766,ARM_CORE,0x000D5D72,U16_BE,BODY_PROGRESSION,6774.5,0,797,0,797,797,0,797,0,797,797,0,false,false,false,6774.5,3188,0,0,4782
2767,ARM_CORE,0x000D6052,U16_BE,BODY_PROGRESSION,6774.5,0,0,0,797,797,0,797,0,797,0,0,false,false,false,6774.5,1594,0,0,3188
2768,ARM_CORE,0x000D6132,U16_BE,BODY_PROGRESSION,6774.5,0,797,0,797,797,0,797,0,797,797,0,false,false,false,6774.5,3188,0,0,4782
2769,ARM_CORE,0x000D615A,U16_BE,BODY_PROGRESSION,6774.5,797,0,797,0,0,797,-797,0,-797,-797,0,false,false,false,6774.5,3188,0,0,4782
2770,ARM_CORE,0x000D6182,U16_BE,BODY_PROGRESSION,6774.5,0,797,0,797,797,0,797,0,797,797,0,false,false,false,6774.5,3188,0,0,4782
2771,ARM_CORE,0x000D61AA,U16_BE,BODY_PROGRESSION,6774.5,797,0,797,0,0,797,-797,0,-797,-797,0,false,false,false,6774.5,3188,0,0,4782
2772,ARM_CORE,0x000D61D2,U16_BE,BODY_PROGRESSION,6774.5,0,797,0,797,797,0,797,0,797,797,0,false,false,false,6774.5,3188,0,0,4782
2773,ARM_CORE,0x000D61FA,U16_BE,BODY_PROGRESSION,6774.5,797,0,797,0,0,797,-797,0,-797,-797,0,false,false,false,6774.5,3188,0,0,4782
2774,ARM_CORE,0x000D5C56,U16_BE,BODY_PROGRESSION,6683.0,2749,3361,1871,1101,1897,2130,-770,796,26,612,-619,false,false,false,6683.0,4138,0,0,-544
2775,ARM_CORE,0x000D5EB7,U8,BODY_PROGRESSION,6577.5,64,8,0,120,255,64,120,135,255,-56,0,true,false,true,6577.5,718,0,0,1132
2776,ARM_CORE,0x000D50A0,U16_BE,AUTO_AIM_DOWN,6528,4336,1072,1072,1072,1072,1072,0,0,0,-3264,-3264,false,false,false,-6528.0,6528,0,0,-19584
2777,ARM_CORE,0x000D5D50,U16_BE,BODY_PROGRESSION,6528.0,46848,47616,46848,47616,47616,46848,768,0,768,768,0,false,false,false,6528.0,3072,0,0,4608
2778,ARM_CORE,0x000D5D88,U16_BE,BODY_PROGRESSION,6528.0,47360,48128,47360,48128,48128,47360,768,0,768,768,0,false,false,false,6528.0,3072,0,0,4608
2779,ARM_CORE,0x000D4766,U16_BE,AUTO_AIM_DOWN,6458,0,2815,2608,2608,2608,2608,0,0,0,2815,2608,false,false,false,-5216.0,6458,0,0,-15234
2780,ARM_CORE,0x000D4776,U16_BE,AUTO_AIM_DOWN,6458,0,2815,2608,2608,2608,2608,0,0,0,2815,2608,false,false,false,-5216.0,6458,0,0,-15234
2781,ARM_CORE,0x000D5FAF,U8,BODY_PROGRESSION,6448.0,64,120,0,120,248,64,120,128,248,56,0,true,false,true,6448.0,480,0,0,1104
2782,ARM_CORE,0x000D5F5F,U8,BODY_PROGRESSION,6320.0,0,64,0,120,248,64,120,128,248,64,64,true,false,true,6320.0,496,0,0,608
2783,ARM_CORE,0x000D5FFF,U8,BODY_PROGRESSION,6320.0,0,32,0,120,248,64,120,128,248,32,64,true,false,true,6320.0,432,0,0,544
2784,ARM_CORE,0x000D609F,U8,BODY_PROGRESSION,6320.0,0,224,0,120,248,64,120,128,248,224,64,true,false,true,6320.0,816,0,0,928
2785,ARM_CORE,0x000D60B5,U8,BODY_PROGRESSION,6295.0,0,31,254,32,0,0,-222,-32,-254,31,0,false,true,true,6295.0,186,0,0,1078
2786,ARM_CORE,0x000D5ED5,U8,BODY_PROGRESSION,6292.0,0,16,254,31,0,0,-223,-31,-254,16,0,false,true,true,6292.0,96,0,0,1048
2787,ARM_CORE,0x000D5FAD,U8,BODY_PROGRESSION,6250.0,31,0,0,17,254,31,17,237,254,-31,0,true,false,true,6250.0,632,0,0,1078
2788,ARM_CORE,0x000D60E5,U8,BODY_PROGRESSION,6248.0,33,17,0,17,254,32,17,237,254,-16,-1,true,false,true,6248.0,536,0,0,1040
