frame,event,mode,gate_enabled,armed,stable_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_active,normalized_active,acquisition_ready,gate_ready,blocker
5000,SAMPLE,ARM_AND_ACQUISITION,false,true,0,219,141.32397460938,141.32397460938,-97.556091308594,0.097672820091248,false,true,true,true,false,ARM
5005,SAMPLE,ARM_AND_ACQUISITION,false,true,0,224,141.30191040039,141.30191040039,-97.670265197754,0.097816705703735,false,true,true,true,false,ARM
5010,SAMPLE,ARM_AND_ACQUISITION,false,true,0,229,141.45658874512,141.45658874512,-96.869911193848,0.097001791000366,false,true,true,true,false,ARM
5015,SAMPLE,ARM_AND_ACQUISITION,false,true,0,234,141.6872253418,141.6872253418,-95.67618560791,0.095803380012512,false,true,true,true,false,ARM
5020,SAMPLE,ARM_AND_ACQUISITION,false,true,0,239,141.79837036133,141.79837036133,-95.100769042969,0.09522807598114,false,true,true,true,false,ARM
5025,SAMPLE,ARM_AND_ACQUISITION,false,true,0,244,141.4810333252,141.4810333252,-96.743324279785,0.096857905387878,false,true,true,true,false,ARM
5030,SAMPLE,ARM_AND_ACQUISITION,false,true,0,249,140.8249206543,140.8249206543,-100.13648223877,0.10026156902313,false,true,true,true,false,ARM
5035,SAMPLE,ARM_AND_ACQUISITION,false,true,0,254,139.54522705078,139.54522705078,-106.74542999268,0.10692489147186,false,true,true,true,false,ARM
5040,SAMPLE,ARM_AND_ACQUISITION,false,true,0,259,138.52262878418,138.52262878418,-112.01641845703,0.11224591732025,false,true,true,true,false,ARM
5045,SAMPLE,ARM_AND_ACQUISITION,false,true,0,264,136.38241577148,136.38241577148,-123.01859283447,0.12327170372009,false,true,true,true,false,ARM
5050,SAMPLE,ARM_AND_ACQUISITION,false,true,0,269,134.49127197266,134.49127197266,-132.70028686523,0.1330509185791,false,true,true,true,false,ARM
5055,SAMPLE,ARM_AND_ACQUISITION,false,true,0,274,133.06639099121,133.06639099121,-139.96601867676,0.140385389328,false,true,true,true,false,ARM
5060,SAMPLE,ARM_AND_ACQUISITION,false,true,0,279,132.05503845215,132.05503845215,-145.10621643066,0.14561057090759,false,true,true,true,false,ARM
5065,SAMPLE,ARM_AND_ACQUISITION,false,true,0,284,131.30023193359,131.30023193359,-148.93287658691,0.14944553375244,false,true,true,true,false,ARM
5070,SAMPLE,ARM_AND_ACQUISITION,false,true,0,289,130.63272094727,130.63272094727,-152.30941772461,0.15289711952209,false,true,true,true,false,ARM
5075,SAMPLE,ARM_AND_ACQUISITION,false,true,0,294,129.97955322266,129.97955322266,-155.60041809082,0.15625274181366,false,true,true,true,false,ARM
5080,SAMPLE,ARM_AND_ACQUISITION,false,true,0,299,129.54023742676,129.54023742676,-157.79553222656,0.15845787525177,false,true,true,true,false,ARM
5085,SAMPLE,ARM_AND_ACQUISITION,false,true,0,304,129.45709228516,129.45709228516,-158.17765808105,0.15888929367065,false,true,true,true,false,ARM
5090,SAMPLE,ARM_AND_ACQUISITION,false,true,0,309,129.51515197754,129.51515197754,-157.7574005127,0.15903306007385,false,true,true,true,false,ARM
5095,SAMPLE,ARM_AND_ACQUISITION,false,true,0,314,129.78701782227,129.78701782227,-156.25036621094,0.15721142292023,false,true,true,true,false,ARM
5100,SAMPLE,ARM_AND_ACQUISITION,false,true,0,319,129.85092163086,129.85092163086,-155.7042388916,0.15687584877014,false,true,true,true,false,ARM
5105,SAMPLE,ARM_AND_ACQUISITION,false,true,0,324,129.70658874512,129.70658874512,-156.15170288086,0.15764284133911,false,true,true,true,false,ARM
5110,SAMPLE,ARM_AND_ACQUISITION,false,true,0,329,129.64527893066,129.64527893066,-156.13642883301,0.1579304933548,false,true,true,true,false,ARM
5115,SAMPLE,ARM_AND_ACQUISITION,false,true,0,334,129.79235839844,129.79235839844,-154.9965057373,0.15721142292023,false,true,true,true,false,ARM
5120,SAMPLE,ARM_AND_ACQUISITION,false,true,0,339,130.11041259766,130.11041259766,-153.2495880127,0.15558159351349,false,true,true,true,false,ARM
5125,SAMPLE,ARM_AND_ACQUISITION,false,true,0,344,130.13311767578,130.13311767578,-153.0357208252,0.15543782711029,false,true,true,true,false,ARM
5130,SAMPLE,ARM_AND_ACQUISITION,false,true,0,349,129.90475463867,129.90475463867,-154.15110778809,0.15658831596375,false,true,true,true,false,ARM
5135,SAMPLE,ARM_AND_ACQUISITION,false,true,0,354,129.52624511719,129.52624511719,-156.10064697266,0.15855371952057,false,true,true,true,false,ARM
5140,SAMPLE,ARM_AND_ACQUISITION,false,true,0,359,129.12699890137,129.12699890137,-158.32873535156,0.16061496734619,false,true,true,true,false,ARM
5145,SAMPLE,ARM_AND_ACQUISITION,false,true,0,364,129.02062988281,129.02062988281,-159.20320129395,0.16114234924316,false,true,true,true,false,ARM
5150,SAMPLE,ARM_AND_ACQUISITION,false,true,0,369,128.96656799316,128.96656799316,-159.85055541992,0.16143000125885,false,true,true,true,false,ARM
5155,SAMPLE,ARM_AND_ACQUISITION,false,true,0,374,128.52279663086,128.52279663086,-162.32200622559,0.16368305683136,false,true,true,true,false,ARM
5160,SAMPLE,ARM_AND_ACQUISITION,false,true,0,379,128.23173522949,128.23173522949,-163.859375,0.1651691198349,false,true,true,true,false,ARM
5165,SAMPLE,ARM_AND_ACQUISITION,false,true,0,384,127.62284088135,127.62284088135,-166.99502563477,0.16828501224518,false,true,true,true,false,ARM
5170,SAMPLE,ARM_AND_ACQUISITION,false,true,0,389,127.08599853516,127.08599853516,-169.71774291992,0.17101752758026,false,true,true,true,false,ARM
5175,SAMPLE,ARM_AND_ACQUISITION,false,true,0,394,126.75413513184,126.75413513184,-171.390625,0.1727432012558,false,true,true,true,false,ARM
5180,SAMPLE,ARM_AND_ACQUISITION,false,true,0,399,126.55493164063,126.55493164063,-172.39056396484,0.17374992370605,false,true,true,true,false,ARM
5185,SAMPLE,ARM_AND_ACQUISITION,false,true,0,404,126.37858581543,126.37858581543,-173.27587890625,0.17466068267822,false,true,true,true,false,ARM
5190,SAMPLE,ARM_AND_ACQUISITION,false,true,0,409,126.18612670898,126.18612670898,-174.24209594727,0.17561948299408,false,true,true,true,false,ARM
5195,SAMPLE,ARM_AND_ACQUISITION,false,true,0,414,126.10620117188,126.10620117188,-174.64205932617,0.17605090141296,false,true,true,true,false,ARM
5200,SAMPLE,ARM_AND_ACQUISITION,false,true,0,419,126.12258911133,126.12258911133,-174.55715942383,0.17595505714417,false,true,true,true,false,ARM
5205,SAMPLE,ARM_AND_ACQUISITION,false,true,0,424,126.13822174072,126.13822174072,-174.47689819336,0.17585909366608,false,true,true,true,false,ARM
5210,SAMPLE,ARM_AND_ACQUISITION,false,true,0,429,126.18859863281,126.18859863281,-174.22366333008,0.17581117153168,false,true,true,true,false,ARM
5215,SAMPLE,ARM_AND_ACQUISITION,false,true,0,434,126.32968139648,126.32968139648,-173.51188659668,0.17490041255951,false,true,true,true,false,ARM
5220,SAMPLE,ARM_AND_ACQUISITION,false,true,0,439,126.47988891602,126.47988891602,-172.75608825684,0.17413341999054,false,true,true,true,false,ARM
5225,SAMPLE,ARM_AND_ACQUISITION,false,true,0,444,126.53038024902,126.53038024902,-172.50659179688,0.17384576797485,false,true,true,true,false,ARM
5230,SAMPLE,ARM_AND_ACQUISITION,false,true,0,449,126.79717254639,126.79717254639,-171.17280578613,0.1725035905838,false,true,true,true,false,ARM
5235,SAMPLE,ARM_AND_ACQUISITION,false,true,0,454,127.22465515137,127.22465515137,-169.02922058105,0.17034637928009,false,true,true,true,false,ARM
5240,SAMPLE,ARM_AND_ACQUISITION,false,true,0,459,127.69836425781,127.69836425781,-166.65472412109,0.16790151596069,false,true,true,true,false,ARM
5245,SAMPLE,ARM_AND_ACQUISITION,false,true,0,464,127.78903198242,127.78903198242,-166.24163818359,0.16747009754181,false,true,true,true,false,ARM
5250,SAMPLE,ARM_AND_ACQUISITION,false,true,0,469,127.20723724365,127.20723724365,-169.21311950684,0.17044222354889,false,true,true,true,false,ARM
5255,SAMPLE,ARM_AND_ACQUISITION,false,true,0,474,125.95581054688,125.95581054688,-175.55068969727,0.17677009105682,false,true,true,true,false,ARM
5260,SAMPLE,ARM_AND_ACQUISITION,false,true,0,479,124.70159912109,124.70159912109,-181.87568664551,0.18314564228058,false,true,true,true,false,ARM
5265,SAMPLE,ARM_AND_ACQUISITION,false,true,0,484,123.19212341309,123.19212341309,-189.46215820313,0.19081568717957,false,true,true,true,false,ARM
5270,SAMPLE,ARM_AND_ACQUISITION,false,true,0,489,120.82685852051,120.82685852051,-201.26713562012,0.20275223255157,false,true,true,true,false,ARM
5275,SAMPLE,ARM_AND_ACQUISITION,false,true,0,494,119.38456726074,119.38456726074,-208.4006652832,0.20999085903168,false,true,true,true,false,ARM
5280,SAMPLE,ARM_AND_ACQUISITION,false,true,0,499,118.14282226563,118.14282226563,-214.49028015137,0.21622276306152,false,true,true,true,false,ARM
5285,SAMPLE,ARM_AND_ACQUISITION,false,true,0,504,117.35642242432,117.35642242432,-218.32635498047,0.22015357017517,false,true,true,true,false,ARM
5290,SAMPLE,ARM_AND_ACQUISITION,false,true,0,509,116.31472015381,116.31472015381,-223.40658569336,0.22537875175476,false,true,true,true,false,ARM
5295,SAMPLE,ARM_AND_ACQUISITION,false,true,0,514,115.88349914551,115.88349914551,-225.52075195313,0.22748804092407,false,true,true,true,false,ARM
5300,SAMPLE,ARM_AND_ACQUISITION,false,true,0,519,115.89920043945,115.89920043945,-225.45141601563,0.22744011878967,false,true,true,true,false,ARM
5305,SAMPLE,ARM_AND_ACQUISITION,false,true,0,524,116.0142364502,116.0142364502,-224.89801025391,0.2268648147583,false,true,true,true,false,ARM
5310,SAMPLE,ARM_AND_ACQUISITION,false,true,0,529,125.35397338867,125.35397338867,-178.87702941895,0.1798380613327,false,true,true,true,false,ARM
5315,SAMPLE,ARM_AND_ACQUISITION,false,true,0,534,165.43438720703,165.43438720703,28.508647918701,0.031758666038513,false,true,true,true,false,ARM
5320,SAMPLE,ARM_AND_ACQUISITION,false,true,0,539,180.07762145996,180.07762145996,104.79202270508,-0.10495948791504,false,true,true,true,false,ARM
5325,SAMPLE,ARM_AND_ACQUISITION,false,true,0,544,187.95526123047,187.95526123047,145.1637878418,-0.14565849304199,false,true,true,true,false,ARM
5330,SAMPLE,ARM_AND_ACQUISITION,false,true,0,549,192.23541259766,192.23541259766,166.80653381348,-0.16756582260132,false,true,true,true,false,ARM
5335,SAMPLE,ARM_AND_ACQUISITION,false,true,0,554,195.53855895996,195.53855895996,183.2861328125,-0.18439197540283,false,true,true,true,false,ARM
5340,SAMPLE,ARM_AND_ACQUISITION,false,true,0,559,197.18818664551,197.18818664551,191.38845825195,-0.19273328781128,false,true,true,true,false,ARM
5345,SAMPLE,ARM_AND_ACQUISITION,false,true,0,564,199.62350463867,199.62350463867,203.22050476074,-0.20495748519897,false,true,true,true,false,ARM
5350,SAMPLE,ARM_AND_ACQUISITION,false,true,0,569,202.10598754883,202.10598754883,215.21336364746,-0.21746921539307,false,true,true,true,false,ARM
5355,SAMPLE,ARM_AND_ACQUISITION,false,true,0,574,205.64039611816,205.64039611816,232.05819702148,-0.23510980606079,false,true,true,true,false,ARM
5360,SAMPLE,ARM_AND_ACQUISITION,false,true,0,579,208.7329864502,208.7329864502,246.54145812988,-0.25040197372437,false,true,true,true,false,ARM
5365,SAMPLE,ARM_AND_ACQUISITION,false,true,0,584,212.9292755127,212.9292755127,265.77276611328,-0.27091932296753,false,true,true,true,false,ARM
5370,SAMPLE,ARM_AND_ACQUISITION,false,true,0,589,220.33822631836,220.33822631836,297.81973266602,-0.30663299560547,false,true,true,true,false,ARM
5375,SAMPLE,ARM_AND_ACQUISITION,false,true,0,594,224.62878417969,224.62878417969,315.08627319336,-0.32700681686401,false,true,true,true,false,ARM
5380,SAMPLE,ARM_AND_ACQUISITION,false,true,0,599,228.14945983887,228.14945983887,328.75064086914,-0.34349727630615,false,true,true,true,false,ARM
5385,SAMPLE,ARM_AND_ACQUISITION,false,true,0,604,230.60414123535,230.60414123535,337.93795776367,-0.3548583984375,false,true,true,true,false,ARM
5390,SAMPLE,ARM_AND_ACQUISITION,false,true,0,609,226.09887695313,226.09887695313,317.60070800781,-0.33390951156616,false,true,true,true,false,ARM
5395,SAMPLE,ARM_AND_ACQUISITION,false,true,0,614,211.03811645508,211.03811645508,250.53636169434,-0.26171541213989,false,true,true,true,false,ARM
5400,SAMPLE,ARM_AND_ACQUISITION,false,true,0,619,169.80757141113,169.80757141113,49.715217590332,-0.051413059234619,false,true,true,true,false,ARM
5405,SAMPLE,ARM_AND_ACQUISITION,false,true,0,624,138.0244140625,138.0244140625,-110.97400665283,0.11478674411774,false,true,true,true,false,ARM
5410,SAMPLE,ARM_AND_ACQUISITION,false,true,0,629,129.07237243652,129.07237243652,-155.51460266113,0.16090273857117,false,true,true,true,false,ARM
5415,SAMPLE,ARM_AND_ACQUISITION,false,true,0,634,124.92871856689,124.92871856689,-176.0425567627,0.18199515342712,false,true,true,true,false,ARM
5420,SAMPLE,ARM_AND_ACQUISITION,false,true,0,639,123.39453125,123.39453125,-184.4655456543,0.18976104259491,false,true,true,true,false,ARM
5425,SAMPLE,ARM_AND_ACQUISITION,false,true,0,644,124.80903625488,124.80903625488,-178.27593994141,0.1826183795929,false,true,true,true,false,ARM
5430,SAMPLE,ARM_AND_ACQUISITION,false,true,0,649,126.70309448242,126.70309448242,-169.48817443848,0.17298293113708,false,true,true,true,false,ARM
5435,SAMPLE,ARM_AND_ACQUISITION,false,true,0,654,130.55932617188,130.55932617188,-150.77728271484,0.15323269367218,false,true,true,true,false,ARM
5440,SAMPLE,ARM_AND_ACQUISITION,false,true,0,659,133.69830322266,133.69830322266,-135.21844482422,0.13712549209595,false,true,true,true,false,ARM
5445,SAMPLE,ARM_AND_ACQUISITION,false,true,0,664,135.95802307129,135.95802307129,-123.89485168457,0.12547671794891,false,true,true,true,false,ARM
5450,SAMPLE,ARM_AND_ACQUISITION,false,true,0,669,138.18461608887,138.18461608887,-112.63851165771,0.11397182941437,false,true,true,true,false,ARM
5455,SAMPLE,ARM_AND_ACQUISITION,false,true,0,674,141.38510131836,141.38510131836,-96.338493347168,0.097385287284851,false,true,true,true,false,ARM
5460,SAMPLE,ARM_AND_ACQUISITION,false,true,0,679,143.58329772949,143.58329772949,-85.048164367676,0.085880279541016,false,true,true,true,false,ARM
5465,SAMPLE,ARM_AND_ACQUISITION,false,true,0,684,145.10412597656,145.10412597656,-77.180671691895,0.078018546104431,false,true,true,true,false,ARM
5470,SAMPLE,ARM_AND_ACQUISITION,false,true,0,689,146.44253540039,146.44253540039,-70.194038391113,0.070971608161926,false,true,true,true,false,ARM
5475,SAMPLE,ARM_AND_ACQUISITION,false,true,0,694,147.38194274902,147.38194274902,-65.186866760254,0.066082000732422,false,true,true,true,false,ARM
5480,SAMPLE,ARM_AND_ACQUISITION,false,true,0,699,147.6671295166,147.6671295166,-63.586399078369,0.065075278282166,false,true,true,true,false,ARM
5485,SAMPLE,ARM_AND_ACQUISITION,false,true,0,704,147.70007324219,147.70007324219,-63.326015472412,0.064404129981995,false,true,true,true,false,ARM
5490,SAMPLE,ARM_AND_ACQUISITION,false,true,0,709,147.69006347656,147.69006347656,-63.281642913818,0.064452171325684,false,true,true,true,false,ARM
5495,SAMPLE,ARM_AND_ACQUISITION,false,true,0,714,147.72062683105,147.72062683105,-63.061584472656,0.064308285713196,false,true,true,true,false,ARM
5500,SAMPLE,ARM_AND_ACQUISITION,false,true,0,719,147.68556213379,147.68556213379,-63.187812805176,0.064500093460083,false,true,true,true,false,ARM
5505,SAMPLE,ARM_AND_ACQUISITION,false,true,0,724,147.62864685059,147.62864685059,-63.425151824951,0.064787626266479,false,true,true,true,false,ARM
5510,SAMPLE,ARM_AND_ACQUISITION,false,true,0,729,147.58374023438,147.58374023438,-63.623512268066,0.065171122550964,false,true,true,true,false,ARM
5515,SAMPLE,ARM_AND_ACQUISITION,false,true,0,734,147.72787475586,147.72787475586,-63.000926971436,0.064308285713196,false,true,true,true,false,ARM
5520,SAMPLE,ARM_AND_ACQUISITION,false,true,0,739,147.53422546387,147.53422546387,-64.181327819824,0.065315008163452,false,true,true,true,false,ARM
5525,SAMPLE,ARM_AND_ACQUISITION,false,true,0,744,146.91670227051,146.91670227051,-67.543304443359,0.068526864051819,false,true,true,true,false,ARM
5530,SAMPLE,ARM_AND_ACQUISITION,false,true,0,749,145.96090698242,145.96090698242,-72.686248779297,0.073512315750122,false,true,true,true,false,ARM
5535,SAMPLE,ARM_AND_ACQUISITION,false,true,0,754,145.31060791016,145.31060791016,-76.192138671875,0.076915979385376,false,true,true,true,false,ARM
5540,SAMPLE,ARM_AND_ACQUISITION,false,true,0,759,144.85098266602,144.85098266602,-78.683265686035,0.079312801361084,false,true,true,true,false,ARM
5545,SAMPLE,ARM_AND_ACQUISITION,false,true,0,764,144.67343139648,144.67343139648,-79.65673828125,0.080223560333252,false,true,true,true,false,ARM
5550,SAMPLE,ARM_AND_ACQUISITION,false,true,0,769,144.58097839355,144.58097839355,-80.161880493164,0.080750942230225,false,true,true,true,false,ARM
5555,SAMPLE,ARM_AND_ACQUISITION,false,true,0,774,144.50253295898,144.50253295898,-80.583824157715,0.080990552902222,false,true,true,true,false,ARM
5560,SAMPLE,ARM_AND_ACQUISITION,false,true,0,779,144.43757629395,144.43757629395,-80.926620483398,0.081470012664795,false,true,true,true,false,ARM
5565,SAMPLE,ARM_AND_ACQUISITION,false,true,0,784,144.35029602051,144.35029602051,-81.377220153809,0.081901431083679,false,true,true,true,false,ARM
5570,SAMPLE,ARM_AND_ACQUISITION,false,true,0,789,144.20654296875,144.20654296875,-82.104110717773,0.082668542861938,false,true,true,true,false,ARM
5575,SAMPLE,ARM_AND_ACQUISITION,false,true,0,794,144.09912109375,144.09912109375,-82.638259887695,0.083243727684021,false,true,true,true,false,ARM
5580,SAMPLE,ARM_AND_ACQUISITION,false,true,0,799,143.69540405273,143.69540405273,-84.735305786133,0.085304975509644,false,true,true,true,false,ARM
5585,SAMPLE,ARM_AND_ACQUISITION,false,true,0,804,142.77113342285,142.77113342285,-89.519493103027,0.090146660804749,false,true,true,true,false,ARM
5590,SAMPLE,ARM_AND_ACQUISITION,false,true,0,809,141.6459197998,141.6459197998,-95.356163024902,0.09599506855011,false,true,true,true,false,ARM
5595,SAMPLE,ARM_AND_ACQUISITION,false,true,0,814,140.52336120605,140.52336120605,-101.24723052979,0.10184347629547,false,true,true,true,false,ARM
5600,SAMPLE,ARM_AND_ACQUISITION,false,true,0,819,139.95071411133,139.95071411133,-104.33051300049,0.10481560230255,false,true,true,true,false,ARM
5605,SAMPLE,ARM_AND_ACQUISITION,false,true,0,824,139.39703369141,139.39703369141,-107.26472473145,0.10769188404083,false,true,true,true,false,ARM
5610,SAMPLE,ARM_AND_ACQUISITION,false,true,0,829,138.94198608398,138.94198608398,-109.67878723145,0.10999286174774,false,true,true,true,false,ARM
5615,SAMPLE,ARM_AND_ACQUISITION,false,true,0,834,138.97398376465,138.97398376465,-109.54933929443,0.10989701747894,false,true,true,true,false,ARM
5620,SAMPLE,ARM_AND_ACQUISITION,false,true,0,839,139.2477722168,139.2477722168,-108.16753387451,0.1084588766098,false,true,true,true,false,ARM
5625,SAMPLE,ARM_AND_ACQUISITION,false,true,0,844,139.68492126465,139.68492126465,-105.93458557129,0.10620582103729,false,true,true,true,false,ARM
5630,SAMPLE,ARM_AND_ACQUISITION,false,true,0,849,139.99725341797,139.99725341797,-104.33864593506,0.10457587242126,false,true,true,true,false,ARM
5635,SAMPLE,ARM_AND_ACQUISITION,false,true,0,854,140.34568786621,140.34568786621,-102.55797576904,0.10275435447693,false,true,true,true,false,ARM
5640,SAMPLE,ARM_AND_ACQUISITION,false,true,0,859,140.50978088379,140.50978088379,-101.72060394287,0.10189139842987,false,true,true,true,false,ARM
5645,SAMPLE,ARM_AND_ACQUISITION,false,true,0,864,140.482421875,140.482421875,-101.86624145508,0.10208320617676,false,true,true,true,false,ARM
5650,SAMPLE,ARM_AND_ACQUISITION,false,true,0,869,140.40928649902,140.40928649902,-102.24522399902,0.10241878032684,false,true,true,true,false,ARM
5655,SAMPLE,ARM_AND_ACQUISITION,false,true,0,874,140.33851623535,140.33851623535,-102.60913085938,0.10280227661133,false,true,true,true,false,ARM
5660,SAMPLE,ARM_AND_ACQUISITION,false,true,0,879,140.86038208008,140.86038208008,-99.913024902344,0.10011780261993,false,true,true,true,false,ARM
5665,SAMPLE,ARM_AND_ACQUISITION,false,true,0,884,141.13061523438,141.13061523438,-98.516731262207,0.098679661750793,false,true,true,true,false,ARM
5670,SAMPLE,ARM_AND_ACQUISITION,false,true,0,889,141.30256652832,141.30256652832,-97.627334594727,0.097816705703735,false,true,true,true,false,ARM
5675,SAMPLE,ARM_AND_ACQUISITION,false,true,0,894,141.32122802734,141.32122802734,-97.53059387207,0.097720861434937,false,true,true,true,false,ARM
5680,SAMPLE,ARM_AND_ACQUISITION,false,true,0,899,141.22163391113,141.22163391113,-98.049049377441,0.098104357719421,false,true,true,true,false,ARM
5685,SAMPLE,ARM_AND_ACQUISITION,false,true,0,904,141.45727539063,141.45727539063,-96.831535339355,0.097001791000366,false,true,true,true,false,ARM
5690,SAMPLE,ARM_AND_ACQUISITION,false,true,0,909,141.57566833496,141.57566833496,-96.217887878418,0.096330642700195,false,true,true,true,false,ARM
5695,SAMPLE,ARM_AND_ACQUISITION,false,true,0,914,141.65809631348,141.65809631348,-95.789596557617,0.095899224281311,false,true,true,true,false,ARM
5700,SAMPLE,ARM_AND_ACQUISITION,false,true,0,919,141.84013366699,141.84013366699,-94.846466064453,0.094988465309143,false,true,true,true,false,ARM
5705,SAMPLE,ARM_AND_ACQUISITION,false,true,0,924,142.01414489746,142.01414489746,-93.943969726563,0.094077587127686,false,true,true,true,false,ARM
5710,SAMPLE,ARM_AND_ACQUISITION,false,true,0,929,142.09269714355,142.09269714355,-93.536544799805,0.093694090843201,false,true,true,true,false,ARM
5715,SAMPLE,ARM_AND_ACQUISITION,false,true,0,934,142.2977142334,142.2977142334,-92.474060058594,0.092591524124146,false,true,true,true,false,ARM
5720,SAMPLE,ARM_AND_ACQUISITION,false,true,0,939,142.47277832031,142.47277832031,-91.567802429199,0.091680765151978,false,true,true,true,false,ARM
5725,SAMPLE,ARM_AND_ACQUISITION,false,true,0,944,141.92300415039,141.92300415039,-94.43253326416,0.094556927680969,false,true,true,true,false,ARM
5730,SAMPLE,ARM_AND_ACQUISITION,false,true,0,949,141.7208404541,141.7208404541,-95.489181518555,0.095611572265625,false,true,true,true,false,ARM
5735,SAMPLE,ARM_AND_ACQUISITION,false,true,0,954,141.642578125,141.642578125,-95.906089782715,0.09599506855011,false,true,true,true,false,ARM
5740,SAMPLE,ARM_AND_ACQUISITION,false,true,0,959,141.81587219238,141.81587219238,-95.008880615234,0.095132231712341,false,true,true,true,false,ARM
5745,SAMPLE,ARM_AND_ACQUISITION,false,true,0,964,141.73651123047,141.73651123047,-95.411811828613,0.095515727996826,false,true,true,true,false,ARM
5750,SAMPLE,ARM_AND_ACQUISITION,false,true,0,969,141.39559936523,141.39559936523,-97.173858642578,0.097289323806763,false,true,true,true,false,ARM
5755,SAMPLE,ARM_AND_ACQUISITION,false,true,0,974,140.94570922852,140.94570922852,-99.503074645996,0.09963846206665,false,true,true,true,false,ARM
5760,SAMPLE,ARM_AND_ACQUISITION,false,true,0,979,140.80267333984,140.80267333984,-100.2442855835,0.10035741329193,false,true,true,true,false,ARM
5765,SAMPLE,ARM_AND_ACQUISITION,false,true,0,984,140.70971679688,140.70971679688,-100.72661590576,0.1008847951889,false,true,true,true,false,ARM
5770,SAMPLE,ARM_AND_ACQUISITION,false,true,0,989,140.54832458496,140.54832458496,-101.56195831299,0.10174763202667,false,true,true,true,false,ARM
5775,SAMPLE,ARM_AND_ACQUISITION,false,true,0,994,140.6188659668,140.6188659668,-101.19815826416,0.10136413574219,false,true,true,true,false,ARM
5780,SAMPLE,ARM_AND_ACQUISITION,false,true,0,999,140.79014587402,140.79014587402,-100.31343841553,0.10045337677002,false,true,true,true,false,ARM
5785,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1004,140.74000549316,140.74000549316,-100.57276153564,0.10069298744202,false,true,true,true,false,ARM
5790,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1009,140.43534851074,140.43534851074,-102.14736175537,0.10232281684875,false,true,true,true,false,ARM
5795,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1014,140.11575317383,140.11575317383,-103.79870605469,0.10395276546478,false,true,true,true,false,ARM
5800,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1019,139.89204406738,139.89204406738,-104.95412445068,0.10515117645264,false,true,true,true,false,ARM
5805,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1024,139.72708129883,139.72708129883,-105.80551147461,0.10601413249969,false,true,true,true,false,ARM
5810,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1029,139.65060424805,139.65060424805,-106.20008087158,0.10634970664978,false,true,true,true,false,ARM
5815,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1034,139.59762573242,139.59762573242,-106.47337341309,0.10663735866547,false,true,true,true,false,ARM
5820,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1039,139.56629943848,139.56629943848,-106.63492584229,0.10682904720306,false,true,true,true,false,ARM
5825,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1044,139.75468444824,139.75468444824,-105.66284179688,0.10582232475281,false,true,true,true,false,ARM
5830,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1049,140.02612304688,140.02612304688,-104.26178741455,0.10443210601807,false,true,true,true,false,ARM
5835,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1054,140.05480957031,140.05480957031,-104.11409759521,0.10428833961487,false,true,true,true,false,ARM
5840,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1059,139.14079284668,139.14079284668,-108.83103942871,0.10903418064117,false,true,true,true,false,ARM
5845,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1064,137.82348632813,137.82348632813,-115.61492919922,0.1158412694931,false,true,true,true,false,ARM
5850,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1069,136.2433013916,136.2433013916,-123.7318572998,0.12403869628906,false,true,true,true,false,ARM
5855,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1074,133.78953552246,133.78953552246,-136.2837677002,0.13669407367706,false,true,true,true,false,ARM
5860,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1079,131.91502380371,131.91502380371,-145.81359863281,0.14632964134216,false,true,true,true,false,ARM
5865,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1084,129.95417785645,129.95417785645,-155.68823242188,0.15634858608246,false,true,true,true,false,ARM
5870,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1089,127.55116271973,127.55116271973,-167.54592895508,0.16866862773895,false,true,true,true,false,ARM
5875,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1094,124.87187194824,124.87187194824,-180.25759887695,0.18228280544281,false,true,true,true,false,ARM
5880,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1099,122.85121154785,122.85121154785,-189.40951538086,0.19249355792999,false,true,true,true,false,ARM
5885,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1104,120.89302062988,120.89302062988,-198.06680297852,0.20236873626709,false,true,true,true,false,ARM
5890,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1109,136.91973876953,136.91973876953,-118.2939453125,0.12053918838501,false,true,true,true,false,ARM
5895,SAMPLE,ARM_AND_ACQUISITION,false,true,0,1114,168.05241394043,168.05241394043,41.543849945068,-0.042209148406982,false,true,true,true,false,ARM
